"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p"
"86",266.06055,724.12024,0.0704728,265.93243,720.7763,0.11236545,268.83676,726.3034,0.07335268,260.10986,732.54193,0.08641348
"87",265.9978,724.12024,0.083782785,265.93243,719.845,0.11213508,260.96533,725.516,0.07974914,260.10986,731.459,0.09110776
"88",266.06055,723.5021,0.056002166,265.93243,719.7014,0.07934583,273.72095,724.6571,0.05714572,260.10986,730.65576,0.06076896
"89",266.0894,713.98956,0.049420103,266.3173,717.57007,0.08122864,275.46756,708.943,0.053722013,262.65915,729.7676,0.06974443
"90",285.38107,707.5403,0.07093485,267.3295,717.57007,0.090410486,285.1242,708.9359,0.080380075,273.2216,716.1717,0.0727465
"91",285.38107,707.5403,0.07125795,281.57816,717.5647,0.0907723,285.13504,708.59686,0.08069751,273.2216,716.136,0.07273075
"92",285.38107,707.5403,0.0801901,282.32852,717.4496,0.09948201,285.18726,708.65607,0.08485564,273.77563,716.136,0.087657206
"93",284.3988,709.2423,0.093467355,281.57816,717.10803,0.10781346,288.8384,708.65607,0.08159862,273.41776,715.9046,0.07674263
"94",284.3988,709.2423,0.09237325,281.57816,710.24414,0.10773291,289.511,708.59686,0.0754274,273.41776,715.24384,0.081541896
"95",283.52094,709.2423,0.084761426,281.57816,705.69,0.13070765,289.511,708.59686,0.080994435,276.11197,715.24384,0.10723188
"96",282.9896,700.665,0.055707246,282.58734,700.92426,0.07233555,291.02286,707.5054,0.054578446,276.49643,715.24384,0.0805054
"97",281.61774,697.50977,0.044864837,282.8982,698.6502,0.06348746,291.02286,704.0592,0.039433062,276.49643,713.7711,0.052203804
"98",281.61774,697.50903,0.060917035,283.4525,698.6502,0.085941084,288.04596,703.20953,0.061953504,282.73676,708.0752,0.0634295
"99",281.61774,697.49744,0.03601195,283.4525,698.6502,0.059360873,287.44196,703.20953,0.03604908,283.0865,707.1819,0.040449478
"100",283.53082,697.3271,0.024093466,284.57645,698.6502,0.04303176,288.04596,702.95654,0.029514782,283.7153,706.7979,0.029581312
"101",298.46896,696.621,0.021846045,284.81293,698.6502,0.033702817,288.04596,702.0385,0.02200765,283.7153,707.1819,0.023983106
"102",300.21906,694.8092,0.019462485,295.8435,691.82996,0.032429565,304.12488,691.9611,0.023156788,284.7225,705.8612,0.025629902
"103",301.8462,694.7483,0.015215763,295.85675,690.70465,0.028676169,308.16522,691.9611,0.015514663,308.9019,699.32135,0.017042946
"104",313.69278,693.4089,0.019734947,297.38568,690.1087,0.035184693,311.3367,688.1132,0.023327705,309.7839,690.9513,0.02352562
"105",313.69278,693.4089,0.039671075,312.24792,687.6287,0.0740934,311.3367,688.1132,0.041804813,309.7839,690.9513,0.05493093
"106",328.48187,679.5189,0.03342264,312.98914,686.5404,0.0497416,325.97464,687.8699,0.02770274,329.71222,689.53577,0.03877972
"107",329.61942,678.6801,0.044990573,330.19412,670.8048,0.06488612,335.05984,684.4601,0.043019082,330.3491,688.7729,0.053506777
"108",344.41016,678.1934,0.048814762,330.96338,670.7562,0.06758512,350.63364,677.62585,0.046949074,337.64642,685.1975,0.08564501
"109",344.41016,677.0258,0.053331662,346.176,665.18646,0.07115641,350.84604,675.77545,0.049745806,339.09702,682.5644,0.07129488
"110",347.11374,666.2581,0.03663949,346.96783,664.4066,0.058504727,353.85446,669.7526,0.039992977,353.07602,676.3852,0.047631104
"111",347.11374,666.0749,0.050243665,347.2512,664.4066,0.07768013,353.85446,669.7526,0.052873917,355.98273,672.0258,0.059848107
"112",360.11398,662.405,0.04684681,362.5135,664.4066,0.06608591,358.10495,668.7839,0.04448542,356.19446,671.04663,0.06425031
"113",360.6872,662.3554,0.067174315,362.5135,665.18646,0.08680584,370.8616,669.7526,0.060091794,355.98273,671.04663,0.08216858
"114",377.0948,662.3554,0.083310276,363.61118,659.3939,0.091889694,373.0977,669.7526,0.07648269,368.55814,672.7665,0.09357856
"115",377.0948,662.3554,0.05945097,364.343,659.3939,0.08033866,381.808,661.47296,0.046367664,368.67844,671.2828,0.058552872
"116",378.25766,662.0769,0.053207435,375.8996,655.94946,0.059381567,382.72903,661.47296,0.036666583,369.12772,671.3488,0.048372373
"117",378.25766,661.8671,0.0406907,376.94968,655.46234,0.072670184,387.2019,661.7236,0.03423258,377.9531,671.3488,0.04402452
"118",393.03592,661.3047,0.041649126,377.20016,655.46234,0.077742144,387.9725,661.7236,0.046950035,381.7906,671.2828,0.07327365
"119",393.03592,661.3047,0.03288187,377.48526,655.7516,0.054539498,389.88504,662.04706,0.02917763,381.7906,671.2828,0.045213606
"120",393.75085,661.3047,0.023757868,377.59705,654.8132,0.037584845,399.93433,668.0823,0.019792322,381.7906,668.9222,0.033952568
"121",395.23395,661.8671,0.029654307,380.94766,654.58185,0.039847415,396.59628,668.0823,0.030768495,377.99817,668.42426,0.036785785
"122",395.23395,663.04456,0.014165613,394.88403,651.5788,0.02278252,396.59628,668.0823,0.014159626,4.7221813,299.16513,0.02730121
"123",395.23395,663.04456,0.01493726,394.88403,651.5788,0.021957586,396.59628,654.55145,0.023487275,4.7221813,299.16513,0.029571662
"124",395.23395,660.80035,0.014974147,394.88403,651.5788,0.022230076,396.59628,654.53436,0.02364251,4.7134376,299.15408,0.029594908
"125",-1.3263044,309.31107,0.012305902,394.4645,651.6362,0.013713469,395.67282,654.3656,0.011874452,4.7134376,299.15408,0.02960855
"126",-1.3263044,308.99628,0.012861823,140.27843,711.6459,0.014551988,-1.7841029,304.788,0.012701225,4.5824995,299.16513,0.030396486
"127",-1.3263044,308.97058,0.01364784,140.27843,711.6459,0.013689794,-1.8366776,304.67447,0.013381267,4.448178,299.18457,0.031939853
"128",-1.2738967,308.9949,0.013661154,140.27843,711.6459,0.013728258,-1.8366776,304.67447,0.013528815,4.434846,299.14618,0.032129336
"129",-1.2036791,308.99203,0.0139422715,140.27211,711.647,0.0136919245,-1.9705539,304.67447,0.0137305185,4.3938155,299.1378,0.032284603
"130",-1.1991854,308.97058,0.013613533,140.27025,711.647,0.013726315,-1.9705539,304.67447,0.013218045,4.3926325,299.1327,0.03125201
"131",-1.1377044,308.966,0.013622463,140.26906,711.647,0.013729162,-1.9705539,304.67447,0.013154266,4.363292,299.12744,0.031229317
"132",-0.87108755,308.966,0.012377272,140.269,711.647,0.013730557,-1.963892,304.55597,0.012495301,4.0963984,298.6471,0.027650815
"133",-0.81026554,308.91342,0.014876831,140.26898,711.647,0.013730041,-1.5636511,304.20898,0.014014291,3.9749906,298.62344,0.031705886
"134",-0.54721165,308.5803,0.015415879,140.26898,711.647,0.013730124,-1.4761934,304.1269,0.014879046,3.8472924,298.30872,0.031608153
"135",-0.095980644,308.30136,0.016477833,140.26753,711.6469,0.013792044,-1.4648266,304.06528,0.014295043,3.8472924,298.2285,0.034060564
"136",0.14266062,308.29608,0.01613061,3.9810274,301.69873,0.01365814,-1.4648266,304.06528,0.013816193,3.8472924,297.94266,0.033123255
"137",0.8663502,308.29608,0.019489931,3.8890157,301.65918,0.017613875,-1.187366,304.05383,0.017868008,3.8472924,297.75986,0.042436413
"138",0.867939,308.29608,0.017601289,3.6945655,301.6332,0.0153801385,-1.4648266,304.05383,0.015473821,3.8472924,297.75986,0.03772241
"139",0.9161589,308.29608,0.016994335,3.6945655,301.35538,0.0149379615,-1.4648266,304.07117,0.015551853,3.504449,297.75986,0.034872238
"140",0.9161589,308.29608,0.018197596,3.6945655,301.35538,0.015361251,-1.3623338,304.0761,0.014990092,3.504449,297.20096,0.035240058
"141",1.0409756,308.24542,0.018041361,3.767416,301.35538,0.01492071,-1.3623338,304.09656,0.014967375,3.383113,297.05624,0.035593584
"142",1.3715806,308.24542,0.015689585,140.26712,711.66034,0.013653309,-1.3623338,304.1721,0.012821156,3.3347342,296.97687,0.030480724
"143",1.6416798,308.30283,0.015009784,140.26726,711.6605,0.013653869,-1.3367257,304.1721,0.01207797,3.288915,296.6198,0.02922572
"144",1.885242,309.54245,0.014161244,140.26755,711.66064,0.013654042,0.18674135,797.97565,0.010528306,3.288915,296.38004,0.025893971
"145",1.885242,309.54245,0.013592567,140.26755,711.66064,0.013653996,0.18674135,797.97565,0.010528306,3.2442946,296.08096,0.026306987
"146",1.885242,309.54245,0.013275549,140.26755,711.66064,0.013654184,0.18674135,797.97565,0.010528306,3.162002,296.04672,0.026004653
