"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p"
"67",120.757805,1063.0024,0.05179067,122.53575,1052.7742,0.07082862,115.24956,1028.7614,0.06475821,122.80926,1056.0715,0.05750128
"68",120.757805,1063.0024,0.05179067,122.53575,1052.7742,0.070828594,115.24956,1028.7614,0.06475824,122.80926,1056.0715,0.05750128
"69",120.757805,1063.0024,0.051790435,122.53575,1052.7742,0.07082838,115.24956,1028.7614,0.06475818,122.80926,1056.0715,0.057501007
"70",120.75787,1063.0024,0.05179343,122.53575,1052.7742,0.070829876,115.24948,1028.7614,0.06475992,122.80926,1056.0715,0.057502598
"71",120.75787,1063.0024,0.05179432,122.53575,1052.7743,0.07083045,115.24948,1028.7614,0.06476022,122.80927,1056.0715,0.057503164
"72",120.75794,1063.003,0.05178149,122.535736,1052.7744,0.070820786,115.24947,1028.7612,0.064756416,122.809586,1056.0714,0.057493165
"73",120.75788,1063.003,0.05178149,122.53572,1052.7744,0.070820786,115.24947,1028.7612,0.064756416,122.809586,1056.0714,0.057493165
"74",120.75787,1063.003,0.05178719,122.53572,1052.7744,0.0708225,115.24947,1028.7612,0.064756684,122.809586,1056.0714,0.057494987
"75",120.75787,1063.0027,0.051791508,122.535736,1052.7744,0.070826545,115.24944,1028.7614,0.064756334,122.80951,1056.0713,0.05749973
"76",120.756966,1063.0018,0.051804196,122.535736,1052.774,0.07084838,115.24867,1028.7614,0.06479783,122.80891,1056.0712,0.057522316
"77",120.756836,1063.0016,0.051801015,122.53569,1052.774,0.070846006,115.24861,1028.7614,0.06479642,122.808815,1056.0712,0.05751973
