scorer,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50,DLC_resnet50_OrangutanOct17shuffle1_50
bodyparts,Head,Head,Head,Centre,Centre,Centre,rightLeg,rightLeg,rightLeg,leftLeg,leftLeg,leftLeg
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
51,-0.9140629768371582,933.2012329101562,0.03461397439241409,-1.285773754119873,1289.4827880859375,0.03425050526857376,4.940842628479004,1068.3616943359375,0.046176958829164505,3.36952805519104,1020.0153198242188,0.048190899193286896
52,-0.9136905670166016,933.2035522460938,0.034637682139873505,-1.2940330505371094,1289.483154296875,0.03414961323142052,4.940586090087891,1068.36083984375,0.046207133680582047,3.371979236602783,1020.017578125,0.048260465264320374
53,-0.9115939140319824,933.2017822265625,0.0346401110291481,-1.2940330505371094,1289.483154296875,0.03414960578083992,4.94082498550415,1068.361328125,0.04618925601243973,3.3711843490600586,1020.0159912109375,0.048225194215774536
54,-0.9116425514221191,933.199951171875,0.034632470458745956,-1.2940330505371094,1289.483154296875,0.03414960578083992,4.94140625,1068.361083984375,0.046174902468919754,3.3691492080688477,1020.0150146484375,0.04817871376872063
55,-0.911801815032959,933.2020874023438,0.03463340923190117,-1.2940330505371094,1289.483154296875,0.03414960578083992,4.941439151763916,1068.3592529296875,0.046222586184740067,3.3702032566070557,1020.0171508789062,0.04822399839758873
56,-0.9115824699401855,933.1931762695312,0.03454860672354698,-1.2977590560913086,1289.486572265625,0.0340648777782917,4.939695358276367,1068.35986328125,0.04624040052294731,3.3724961280822754,1020.0130004882812,0.04806019738316536
57,-0.9112505912780762,933.1939697265625,0.03455892205238342,-1.2977590560913086,1289.486572265625,0.0340648777782917,4.939661026000977,1068.3597412109375,0.04624168947339058,3.372623920440674,1020.0130615234375,0.04806286841630936
58,-0.9113821983337402,933.1930541992188,0.03455251082777977,-1.2977590560913086,1289.486572265625,0.0340648777782917,4.939756393432617,1068.35986328125,0.04623674228787422,3.372097969055176,1020.0127563476562,0.0480513833463192
59,-0.9171500205993652,933.181396484375,0.03454338014125824,-1.3019099235534668,1289.4796142578125,0.034204427152872086,4.946054458618164,1068.3795166015625,0.04623497277498245,3.360083818435669,1019.9964599609375,0.04800852760672569
60,-0.015591621398925781,949.3677978515625,0.03565866872668266,-1.2300481796264648,1289.81201171875,0.03606469929218292,4.1999359130859375,1052.056640625,0.04892032593488693,3.4029197692871094,1003.4896850585938,0.0458199605345726
61,0.09399652481079102,949.3700561523438,0.03700505942106247,-1.0520615577697754,1288.8067626953125,0.0356312096118927,4.187742233276367,1052.053955078125,0.04856958985328674,3.4151670932769775,1003.5147094726562,0.04600623622536659
62,0.09552669525146484,949.37158203125,0.03700350970029831,-1.052074909210205,1288.8067626953125,0.03563108295202255,4.187167644500732,1052.052734375,0.048612844198942184,3.4167661666870117,1003.515380859375,0.046021025627851486
63,0.13493824005126953,949.476806640625,0.03845508024096489,-1.0507311820983887,1288.8070068359375,0.035642411559820175,4.188287734985352,1052.02783203125,0.048562098294496536,3.406851053237915,1003.5391235351562,0.04604849964380264
64,0.13364934921264648,949.4719848632812,0.038456518203020096,-1.0507311820983887,1288.8070068359375,0.035642411559820175,4.187824249267578,1052.0294189453125,0.04851735383272171,3.406451940536499,1003.538330078125,0.04600565508008003
65,0.12793588638305664,949.4700927734375,0.038344938308000565,-1.0505414009094238,1288.8070068359375,0.035643771290779114,4.196272373199463,1052.029296875,0.04849524423480034,3.400826930999756,1003.5408325195312,0.046104028820991516
66,0.12810277938842773,949.4718627929688,0.038364458829164505,-1.0494718551635742,1288.810791015625,0.03566262498497963,4.1962199211120605,1052.02978515625,0.04848768934607506,3.401211738586426,1003.542236328125,0.04611542820930481
67,0.1265125274658203,949.4719848632812,0.03832940757274628,-1.0535788536071777,1288.8055419921875,0.03589516505599022,4.1956000328063965,1052.0289306640625,0.04850698634982109,3.402705669403076,1003.543212890625,0.0461241640150547
68,0.12651681900024414,949.4742431640625,0.038323476910591125,-1.0535788536071777,1288.8055419921875,0.03589516505599022,4.1963605880737305,1052.0281982421875,0.04851985350251198,3.403346061706543,1003.5437622070312,0.046157605946063995
69,0.12788629531860352,949.4671630859375,0.038294289261102676,-1.05495023727417,1288.810302734375,0.036027517169713974,4.171689033508301,1052.01611328125,0.04803469032049179,3.4132819175720215,1003.5352172851562,0.045901473611593246
70,0.1283862590789795,949.4619140625,0.03825629502534866,-1.05495023727417,1288.810302734375,0.036027517169713974,4.173985004425049,1052.0146484375,0.04804311692714691,3.4122517108917236,1003.5332641601562,0.04589608684182167
71,0.12426209449768066,949.455322265625,0.03808385878801346,-1.0550971031188965,1288.810302734375,0.036025624722242355,4.172250747680664,1052.015625,0.048052117228507996,3.4162468910217285,1003.532958984375,0.04593154042959213
72,0.12002444267272949,949.4459228515625,0.037979502230882645,-0.9320974349975586,1288.8575439453125,0.03700711205601692,4.1713457107543945,1052.015625,0.048057567328214645,3.412837505340576,1003.5316162109375,0.04587504640221596
73,0.12824177742004395,949.4386596679688,0.03792394697666168,-0.9303197860717773,1288.857421875,0.0370260626077652,4.18265438079834,1052.0411376953125,0.04793384298682213,3.4129788875579834,1003.5347900390625,0.04599994793534279
74,0.12627863883972168,949.4418334960938,0.03810999169945717,-0.9303197860717773,1288.857421875,0.0370260626077652,4.182991981506348,1052.0418701171875,0.04789537563920021,3.409442901611328,1003.5307006835938,0.0460047610104084
75,0.11509275436401367,949.4542846679688,0.038209155201911926,-0.930452823638916,1288.857421875,0.03702491521835327,4.180191516876221,1052.04931640625,0.047792281955480576,3.3986499309539795,1003.5422973632812,0.04591083899140358
76,0.11475038528442383,949.4581298828125,0.03830621764063835,-0.930443286895752,1288.8572998046875,0.037025365978479385,4.183151721954346,1052.0484619140625,0.04777868092060089,3.398052215576172,1003.541748046875,0.04587265104055405
77,0.11611032485961914,949.464111328125,0.038313958793878555,-0.9231719970703125,1288.8603515625,0.03703213483095169,4.177143096923828,1052.0494384765625,0.047761980444192886,3.40488338470459,1003.54345703125,0.04588313773274422
78,0.11405587196350098,949.4786376953125,0.03845283016562462,-0.9231719970703125,1288.8603515625,0.03703213483095169,4.1790056228637695,1052.046630859375,0.047821998596191406,3.403900623321533,1003.54150390625,0.04592018574476242
79,0.13213062286376953,949.4514770507812,0.03813856467604637,-0.9154219627380371,1288.86181640625,0.037059709429740906,4.185627460479736,1052.0267333984375,0.047707486897706985,3.4004907608032227,1003.541748046875,0.04588818922638893
80,0.13190793991088867,949.4539794921875,0.038182105869054794,-0.9154219627380371,1288.86181640625,0.037059709429740906,4.185156345367432,1052.027587890625,0.04768756777048111,3.3981306552886963,1003.5404663085938,0.04585650935769081
81,0.11282157897949219,949.4224243164062,0.03727465122938156,-0.8664102554321289,1288.842529296875,0.038189131766557693,4.217629909515381,1052.064453125,0.04826563596725464,3.3907248973846436,1003.53857421875,0.04565706476569176
82,0.1181182861328125,949.4508056640625,0.037456270307302475,-0.8664102554321289,1288.842529296875,0.038189131766557693,4.2192301750183105,1052.06201171875,0.04832841455936432,3.3918488025665283,1003.5404052734375,0.04575715959072113
83,0.09583640098571777,949.4583129882812,0.03729332983493805,-0.8496623039245605,1288.8692626953125,0.03832534700632095,4.229226112365723,1052.056396484375,0.04843348637223244,3.387460231781006,1003.5496826171875,0.04575257748365402
84,0.08118700981140137,949.6157836914062,0.037426725029945374,-0.8496623039245605,1288.8692626953125,0.03832534700632095,4.222670078277588,1052.0594482421875,0.04840637370944023,3.402865409851074,1003.5133666992188,0.04552139341831207
85,0.10125923156738281,949.6223754882812,0.03748248890042305,-0.8492798805236816,1288.8692626953125,0.03832952678203583,4.224876880645752,1052.0584716796875,0.04838807135820389,3.40891695022583,1003.514892578125,0.04568273946642876
86,0.1930375099182129,949.5086669921875,0.03793146088719368,-0.8492798805236816,1288.8692626953125,0.03832952678203583,4.22468900680542,1052.057373046875,0.04845296964049339,3.3997802734375,1003.5128173828125,0.04549766331911087
87,0.15349817276000977,949.5021362304688,0.03765116631984711,-0.8492941856384277,1288.8692626953125,0.0383293479681015,4.223978042602539,1052.0572509765625,0.04837355017662048,3.400160789489746,1003.5052490234375,0.04545072466135025
88,0.14942312240600586,949.4934692382812,0.037672821432352066,-0.8492941856384277,1288.8692626953125,0.0383293479681015,4.224771022796631,1052.058837890625,0.048311203718185425,3.3956594467163086,1003.5023803710938,0.045332249253988266
89,0.1544482707977295,949.5208129882812,0.0374823696911335,-0.8489565849304199,1288.869384765625,0.038334477692842484,4.232676029205322,1052.0477294921875,0.04845402017235756,3.392033576965332,1003.49169921875,0.045664917677640915
90,0.2031111717224121,949.4540405273438,0.0383543036878109,-0.8550267219543457,1288.874267578125,0.038289595395326614,4.240096569061279,1052.032470703125,0.04843542352318764,3.4064855575561523,1003.4853515625,0.04536204785108566
91,0.20692706108093262,949.4663696289062,0.038442663848400116,-0.8550348281860352,1288.874267578125,0.03828950971364975,4.239663124084473,1052.0325927734375,0.048421710729599,3.407778263092041,1003.48583984375,0.04542028158903122
92,0.18695521354675293,949.47021484375,0.038539011031389236,-0.8552665710449219,1288.874267578125,0.03828728199005127,4.240059852600098,1052.03271484375,0.04841264709830284,3.4036672115325928,1003.4861450195312,0.04539252072572708
93,0.18905377388000488,949.4739990234375,0.03855103626847267,-0.8552665710449219,1288.874267578125,0.03828728199005127,4.2400007247924805,1052.0333251953125,0.04839620739221573,3.404815912246704,1003.4859008789062,0.04539603739976883
94,0.17818903923034668,949.4473266601562,0.038622450083494186,-0.8454298973083496,1288.8763427734375,0.03828628733754158,4.236897945404053,1052.04248046875,0.048290129750967026,3.3947842121124268,1003.4847412109375,0.04541117697954178
95,0.16966915130615234,949.4446411132812,0.03822345659136772,-0.8454298973083496,1288.8763427734375,0.03828628733754158,4.239577293395996,1052.054931640625,0.04832736402750015,3.3650665283203125,1003.5454711914062,0.046153828501701355
96,0.17154645919799805,949.4717407226562,0.039090581238269806,-0.847221851348877,1288.876220703125,0.0382687970995903,4.241096019744873,1052.06298828125,0.04806137457489967,3.361877679824829,1003.5419311523438,0.045767899602651596
97,0.1979808807373047,949.4954833984375,0.039222247898578644,-0.847221851348877,1288.876220703125,0.0382687970995903,4.241384983062744,1052.0628662109375,0.0480542927980423,3.361942768096924,1003.5430908203125,0.04577414691448212
98,0.19477415084838867,949.4863891601562,0.039110589772462845,-0.8431105613708496,1288.8751220703125,0.038304176181554794,4.231575965881348,1052.0626220703125,0.04803778603672981,3.3692400455474854,1003.5441284179688,0.04577219858765602
99,0.19413232803344727,949.4937744140625,0.039144523441791534,-0.8431105613708496,1288.8751220703125,0.038304176181554794,4.2319183349609375,1052.0628662109375,0.04801742359995842,3.3696863651275635,1003.543701171875,0.045763369649648666
100,0.18782925605773926,949.4902954101562,0.039083126932382584,-0.8435111045837402,1288.8751220703125,0.038299769163131714,4.233013153076172,1052.06201171875,0.04803721606731415,3.3666868209838867,1003.543701171875,0.045744579285383224
101,0.19246530532836914,949.4931640625,0.03915943205356598,-0.8435111045837402,1288.8751220703125,0.038299769163131714,4.233132839202881,1052.06201171875,0.04803190007805824,3.364166736602783,1003.5421142578125,0.0456872284412384
102,0.19040322303771973,949.4783935546875,0.039102956652641296,-0.8435111045837402,1288.8751220703125,0.038299769163131714,4.23304557800293,1052.061767578125,0.04804456606507301,3.356937885284424,1003.5396118164062,0.045563384890556335
103,0.20970654487609863,949.5147705078125,0.03941358998417854,-0.8435111045837402,1288.8751220703125,0.038299769163131714,4.233424186706543,1052.0615234375,0.048050206154584885,3.363555431365967,1003.5440673828125,0.04575353488326073
104,0.2067248821258545,949.5194702148438,0.039482999593019485,-0.8435111045837402,1288.8751220703125,0.038299769163131714,4.233360290527344,1052.0621337890625,0.048025116324424744,3.360973596572876,1003.5429077148438,0.04568453133106232
105,0.20243072509765625,949.5047607421875,0.03929394483566284,-0.843510627746582,1288.8751220703125,0.03829977661371231,4.233173847198486,1052.062255859375,0.04802075773477554,3.3631367683410645,1003.5443115234375,0.045717135071754456
106,0.21269965171813965,949.515625,0.03936323523521423,-0.843510627746582,1288.8751220703125,0.03829977661371231,4.23299503326416,1052.0618896484375,0.04803851246833801,3.363823652267456,1003.5458984375,0.04576170817017555
107,0.21087932586669922,949.5140380859375,0.03929893299937248,-0.843510627746582,1288.8751220703125,0.03829977661371231,4.2329864501953125,1052.06201171875,0.04803527519106865,3.3638839721679688,1003.5458374023438,0.04575242102146149
108,0.1997826099395752,949.4965209960938,0.03925294429063797,-0.843510627746582,1288.8751220703125,0.038299769163131714,4.2336249351501465,1052.0625,0.048007939010858536,3.357672929763794,1003.5416259765625,0.0456179678440094
109,0.20385289192199707,949.5001220703125,0.039279788732528687,-0.8433375358581543,1288.8751220703125,0.0383015014231205,4.233750343322754,1052.0625,0.048022229224443436,3.356025218963623,1003.5409545898438,0.04558885842561722
110,0.20174646377563477,949.5050048828125,0.03912646323442459,-0.8433375358581543,1288.8751220703125,0.0383015014231205,4.233675003051758,1052.0626220703125,0.048023417592048645,3.357013463973999,1003.5414428710938,0.04561442509293556
111,0.20479488372802734,949.5135498046875,0.0391756109893322,-0.8433375358581543,1288.8751220703125,0.0383015014231205,4.2336344718933105,1052.062744140625,0.048019230365753174,3.35856032371521,1003.5420532226562,0.045639414340257645
112,0.19583773612976074,949.5028686523438,0.039050593972206116,-0.8866434097290039,1288.90478515625,0.037844281643629074,4.232808589935303,1052.06298828125,0.0480194054543972,3.358062267303467,1003.54248046875,0.045590270310640335
113,0.18306803703308105,949.4853515625,0.03880631923675537,-0.8546819686889648,1288.8697509765625,0.03779705986380577,4.2310404777526855,1052.06103515625,0.048189014196395874,3.3634111881256104,1003.5418090820312,0.04556168615818024
114,0.18263816833496094,949.4880981445312,0.038828518241643906,-0.8546819686889648,1288.8697509765625,0.03779705986380577,4.231049537658691,1052.0611572265625,0.048185329884290695,3.364328384399414,1003.5418090820312,0.04556412622332573
115,0.18583273887634277,949.4825439453125,0.03879868611693382,-0.8556203842163086,1288.869873046875,0.03778437525033951,4.949502944946289,1068.2587890625,0.048650193959474564,3.3605422973632812,1003.5414428710938,0.045365117490291595
116,0.1838245391845703,949.4820556640625,0.03860216587781906,-0.8556194305419922,1288.869873046875,0.037784382700920105,4.950048446655273,1068.2586669921875,0.048639267683029175,3.359614372253418,1003.539794921875,0.045308154076337814
117,0.18195819854736328,949.4804077148438,0.03854851424694061,-0.8551592826843262,1288.869873046875,0.037788644433021545,4.948270320892334,1068.251953125,0.04884485900402069,3.3596713542938232,1003.54052734375,0.04532608017325401
118,0.18856453895568848,949.480224609375,0.03863935172557831,-0.8554749488830566,1288.869873046875,0.037784937769174576,4.943240642547607,1068.2593994140625,0.04874587804079056,3.3621349334716797,1003.5371704101562,0.045328155159950256
119,0.1950240135192871,949.4757690429688,0.03875886648893356,-0.8548483848571777,1288.8699951171875,0.03779199719429016,4.944084644317627,1068.2606201171875,0.048709988594055176,3.3622379302978516,1003.5352172851562,0.04531417787075043
