"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_walk","walk"
"70",217.10854,758.5131,0.087164864,223.01888,750.59015,0.1364597,229.14647,741.9928,0.08716592,225.2119,762.5825,0.12549615,10.997528,76.3096,107.32078,8.904023,203.53192,50.88298,8.904023,107.32078,50.75682,101.51364,40.00459,200.02295,33.891155,203.34694,37.121536,259.85077,33.764763,506.47144,0.43628663,0.10907166,2,4,4,1,1
"71",230.0658,757.6605,0.07522239,233.38618,750.59015,0.11282648,223.25256,733.7245,0.08570588,226.02806,754.8223,0.10796618,106.375694,84.929214,83.181526,63.922287,338.4087,84.60217,63.922287,106.375694,67.74258,135.48515,56.323696,281.61847,47.437523,284.62512,41.135586,287.94913,35.521873,532.82806,0.38172093,0.09543023,2,4,4,0.984,1
"72",230.0658,745.7512,0.0703532,233.38618,742.90216,0.0935157,223.25256,733.7245,0.052608486,227.07423,754.4515,0.068093926,97.56125,62.98016,0,9.092802,169.63422,42.408554,0,97.56125,63.505363,127.01073,60.366745,301.83374,54.004505,324.02704,46.719097,327.0337,36.019886,540.2983,0.28457132,0.07114283,4,4,4,1,1
"73",230.0658,745.7512,0.06252943,233.92305,742.81165,0.08755047,223.25256,733.7245,0.052802607,227.07423,747.743,0.0721148,0,4.4600816,0,54.956142,59.416225,14.854056,0,54.956142,28.631306,57.26261,48.675686,243.37842,52.7813,316.68777,48.411583,338.8811,36.76855,551.52826,0.27499732,0.06874933,4,4,4,1,1
"74",230.0658,745.5244,0.0660894,233.92305,742.81165,0.09164857,220.7064,733.87604,0.05224776,227.7624,747.743,0.078862205,1.8580048,0,20.895092,5.6375146,28.390612,7.097653,0,20.895092,10.975855,21.95171,39.96908,199.84541,41.746014,250.47607,46.255062,323.78543,36.341827,545.1274,0.28884792,0.07221198,4,4,4,1,1
"75",230.0658,745.0507,0.069057964,233.38618,742.4171,0.09618567,243.84637,741.4731,0.05926085,227.99968,747.4987,0.08806488,3.8805099,5.4578733,199.51788,2.7896605,211.64592,52.91148,2.7896605,199.51788,30.004566,60.009132,40.374783,201.87392,42.12615,252.7569,43.34108,303.38754,37.104847,556.5727,0.31256935,0.07814234,4,4,4,1,1
"76",231.99419,745.0507,0.06741254,235.2963,742.4171,0.096295245,244.55347,741.6867,0.058221225,227.99968,747.4987,0.08325052,15.797416,15.647665,6.0510945,0,37.496174,9.374043,0,15.797416,31.142761,62.285522,25.329157,126.64579,35.207993,211.24796,37.447277,262.13095,37.708633,565.6295,0.30517954,0.076294884,4,4,4,1,1
"77",232.29436,743.05664,0.06565981,234.95364,734.90753,0.08944218,245.51132,741.4731,0.052826095,229.12157,747.4987,0.08204925,16.519583,61.58266,8.039547,9.190523,95.332306,23.833076,8.039547,61.58266,16.60356,33.20712,21.614061,108.07031,25.079811,150.47887,33.583004,235.08104,33.178318,497.6748,0.2899773,0.07249433,4,4,4,1,1
"78",232.42026,742.69415,0.07966442,234.95364,734.8349,0.08634751,252.7151,735.40607,0.07127292,235.35234,747.4987,0.083374426,3.1435196,0.5950015,77.15438,51.04263,131.93553,32.983883,0.5950015,77.15438,28.40848,56.81696,25.240026,126.200134,23.509031,141.0542,26.208963,183.46275,35.194378,527.9157,0.32065928,0.08016482,4,4,4,1,1
"79",247.93973,742.2144,0.061445348,236.91699,733.7174,0.08770065,252.7151,735.40607,0.049218632,235.35234,747.4987,0.062389247,127.196556,18.506582,0,0,145.70314,36.425785,0,127.196556,34.704834,69.40967,31.105654,155.52827,27.10432,162.62592,25.354282,177.47998,33.855843,507.83765,0.26075387,0.06518847,4,4,4,1,1
"80",247.93973,727.62695,0.08751722,250.44255,730.0875,0.097182415,254.48872,734.2176,0.061142482,250.11613,739.49005,0.07162584,119.50081,114.72246,17.48993,137.59386,389.30707,97.32677,17.48993,137.59386,66.876274,133.75255,39.988712,199.94356,42.142506,252.85504,37.136097,259.9527,40.122696,601.84045,0.31746793,0.07936698,4,4,4,1,1
"81",246.74391,726.95135,0.06879004,238.38805,730.0875,0.11188265,254.48872,734.0744,0.06392386,241.37874,739.45624,0.101855844,11.251462,98.750755,1.173003,71.57747,182.75269,45.68817,1.173003,98.750755,71.50747,143.01494,47.251537,236.25769,40.93862,245.63173,42.64903,298.5432,42.968132,644.522,0.3464524,0.0866131,2,4,4,1,1
"82",247.93973,726.8805,0.07680523,250.64346,730.0875,0.08630852,258.6342,733.7621,0.053139526,250.11613,738.3777,0.07588168,9.813334,100.39663,34.055954,72.12021,216.38612,54.09653,9.813334,100.39663,49.89235,99.7847,53.304226,266.52115,48.39237,290.35422,42.81832,299.72827,45.095013,676.4252,0.29213494,0.073033735,4,4,4,1,1
"83",248.10016,726.8805,0.071219444,250.64346,730.8024,0.07410798,260.96533,733.73047,0.05691412,250.50916,736.7581,0.06283489,1.3142533,5.856515,19.098555,13.6526,39.921925,9.980481,1.3142533,19.098555,32.038506,64.07701,48.70355,243.51773,46.083603,276.50162,42.904957,300.3347,40.873085,613.0963,0.26507643,0.06626911,4,4,4,1,1
"84",265.8758,724.12024,0.056259748,252.13522,730.8024,0.0723808,260.96533,726.80835,0.04941774,257.7025,735.78894,0.05679705,147.36356,12.220531,56.706146,59.4606,275.75085,68.93771,12.220531,147.36356,39.4591,78.9182,55.205933,276.02966,52.07591,312.45544,49.348476,345.43933,42.093555,631.4033,0.23485535,0.05871384,4,4,4,1,1
"85",265.9978,724.12024,0.07800379,265.4814,730.8024,0.07959893,267.47287,726.80835,0.05553727,258.81696,732.8639,0.06697603,0.99950254,109.33228,53.309887,25.642323,189.284,47.321,0.99950254,109.33228,58.129356,116.25871,45.20478,226.0239,53.891777,323.35068,51.396637,359.77646,41.85609,627.8414,0.28011602,0.070029005,4,4,4,1,1
"86",266.06055,724.12024,0.0704728,265.93243,720.7763,0.11236545,268.83676,726.3034,0.07335268,260.10986,732.54193,0.08641348,0.5140013,82.21726,11.914164,10.914985,105.56041,26.390102,0.5140013,82.21726,36.855553,73.711105,41.345165,206.72583,42.069,252.414,49.962967,349.74075,37.975285,569.6293,0.3426044,0.0856511,3,4,4,1,1
"87",265.9978,724.12024,0.083782785,265.93243,719.845,0.11213508,260.96533,725.516,0.07974914,260.10986,731.459,0.09110776,0.5140013,7.6295195,64.80475,8.871523,81.81979,20.454948,0.5140013,64.80475,23.422525,46.84505,34.616848,173.08424,37.863464,227.18077,38.981277,272.86896,36.51171,547.6757,0.36677477,0.09169369,3,4,4,1,1
"88",266.06055,723.5021,0.056002166,265.93243,719.7014,0.07934583,273.72095,724.6571,0.05714572,260.10986,730.65576,0.06076896,5.090032,1.176003,104.73088,6.580017,117.576935,29.394234,1.176003,104.73088,24.924591,49.849182,38.4996,192.498,33.746414,202.47849,36.653572,256.575,37.481056,562.2159,0.25326267,0.06331567,4,4,4,1,1
"89",266.0894,713.98956,0.049420103,266.3173,717.57007,0.08122864,275.46756,708.943,0.053722013,262.65915,729.7676,0.06974443,77.927055,17.742409,129.52307,22.11501,247.30754,61.826885,17.742409,129.52307,45.610558,91.221115,37.077435,185.38718,42.38748,254.32489,37.757908,264.30536,41.129673,616.9451,0.2541152,0.0635288,4,4,4,1,1
"90",285.38107,707.5403,0.07093485,267.3295,717.57007,0.090410486,285.1242,708.9359,0.080380075,273.2216,716.1717,0.0727465,166.63513,8.292021,79.107475,141.0392,395.07385,98.76846,8.292021,166.63513,80.297676,160.59535,47.36693,236.83463,47.359272,284.15564,50.441906,353.09335,44.186806,662.80206,0.3144719,0.078617975,4,4,4,1,1
"91",285.38107,707.5403,0.07125795,281.57816,717.5647,0.0907723,285.13504,708.59686,0.08069751,273.2216,716.136,0.07273075,0,116.7253,2.7789247,0.29250076,119.79673,29.949183,0,116.7253,64.358826,128.71765,48.078743,240.3937,44.46397,266.7838,44.872116,314.10483,45.558483,683.3772,0.3154585,0.07886463,4,4,4,1,1
"92",285.38107,707.5403,0.0801901,282.32852,717.4496,0.09948201,285.18726,708.65607,0.08485564,273.77563,716.136,0.087657206,0,6.218927,0.6466817,4.5387616,11.40437,2.8510926,0,6.218927,16.400137,32.800274,44.557972,222.78986,40.540802,243.24481,38.51927,269.63492,44.159683,662.39526,0.35218495,0.08804624,4,4,4,1,1
"93",284.3988,709.2423,0.093467355,281.57816,717.10803,0.10781346,288.8384,708.65607,0.08159862,273.41776,715.9046,0.07674263,16.098408,6.7538614,29.910326,3.4911518,56.253746,14.0634365,3.4911518,29.910326,8.457265,16.91453,41.491814,207.45906,39.475548,236.85329,36.75832,257.30823,42.89832,643.4748,0.35962206,0.089905515,3,4,4,1,1
"94",284.3988,709.2423,0.09237325,281.57816,710.24414,0.10773291,289.511,708.59686,0.0754274,273.41776,715.24384,0.081541896,0,56.229145,5.5310693,5.413014,67.17323,16.793308,0,56.229145,15.428372,30.856745,32.485096,162.42548,37.375393,224.25237,36.23523,253.6466,41.58949,623.84235,0.35707545,0.08926886,3,4,4,1,1
"95",283.52094,709.2423,0.084761426,281.57816,705.69,0.13070765,289.511,708.59686,0.080994435,276.11197,715.24384,0.10723188,7.1915183,37.307594,0,22.071056,66.57017,16.642542,0,37.307594,16.717926,33.435852,16.059912,80.29956,29.844671,179.06802,34.41356,240.89491,36.21054,543.1581,0.4036954,0.10092385,2,4,4,1,1
"96",282.9896,700.665,0.055707246,282.58734,700.92426,0.07233555,291.02286,707.5054,0.054578446,276.49643,715.24384,0.0805054,70.400375,39.906834,15.275668,3.149508,128.73238,32.183094,3.149508,70.400375,24.412819,48.825638,16.506695,82.53347,18.747108,112.48266,30.178732,211.25111,35.3102,529.653,0.26312664,0.06578166,4,4,4,1,1
"97",281.61774,697.50977,0.044864837,282.8982,698.6502,0.06348746,291.02286,704.0592,0.039433062,276.49643,713.7711,0.052203804,28.185024,18.80229,28.231071,12.064531,87.28291,21.820728,12.064531,28.231071,27.001911,54.003822,20.300621,101.50311,17.392366,104.3542,19.186197,134.30339,33.15848,497.3772,0.19998917,0.049997292,4,4,4,1,1
"98",281.61774,697.50903,0.060917035,283.4525,698.6502,0.085941084,288.04596,703.20953,0.061953504,282.73676,708.0752,0.0634295,0.0060000154,4.541012,25.360708,69.214195,99.12192,24.78048,0.0060000154,69.214195,23.300604,46.601208,22.44403,112.22015,21.047264,126.283585,18.447811,129.13467,34.145145,512.1772,0.27224112,0.06806028,4,4,4,1,1
"99",281.61774,697.49744,0.03601195,283.4525,698.6502,0.059360873,287.44196,703.20953,0.03604908,283.0865,707.1819,0.040449478,0.095000245,0,4.948013,7.858859,12.901873,3.2254682,0,7.858859,14.002974,28.005947,19.730463,98.65231,19.240936,115.44562,18.501293,129.50906,29.764332,446.46497,0.1718714,0.04296785,4,4,4,1,1
"100",283.53082,697.3271,0.024093466,284.57645,698.6502,0.04303176,288.04596,702.95654,0.029514782,283.7153,706.7979,0.029581312,15.734048,9.2072735,5.364523,6.0357046,36.34155,9.085387,5.364523,15.734048,6.155428,12.310856,18.219032,91.09515,17.956284,107.7377,17.790144,124.531006,27.21529,408.22934,0.12622131,0.03155533,4,4,4,1,1
"101",298.46896,696.621,0.021846045,284.81293,698.6502,0.033702817,288.04596,702.0385,0.02200765,283.7153,707.1819,0.023983106,122.51021,1.937255,7.5205193,3.145508,135.1135,33.778374,1.937255,122.51021,21.43188,42.86376,18.538088,92.69044,20.812256,124.87353,20.216581,141.51607,27.707842,415.6176,0.10153962,0.025384905,4,4,4,1,1
"102",300.21906,694.8092,0.019462485,295.8435,691.82996,0.032429565,304.12488,691.9611,0.023156788,284.7225,705.8612,0.025629902,20.635637,106.24059,155.45111,13.606275,295.9336,73.9834,13.606275,155.45111,53.880886,107.76177,28.970621,144.8531,27.778973,166.67383,28.408133,198.85693,31.276405,469.1461,0.100678734,0.025169684,4,4,4,1,1
"103",301.8462,694.7483,0.015215763,295.85675,690.70465,0.028676169,308.16522,691.9611,0.015514663,308.9019,699.32135,0.017042946,13.338871,9.219162,33.098583,205.19537,260.852,65.213,9.219162,205.19537,69.5982,139.1964,37.057125,185.28563,35.011017,210.0661,33.12669,231.88683,33.66432,504.96484,0.07644954,0.019112386,4,4,4,1,1
"104",313.69278,693.4089,0.019734947,297.38568,690.1087,0.035184693,311.3367,688.1132,0.023327705,309.7839,690.9513,0.02352562,97.66582,13.44286,40.849045,68.94733,220.90504,55.22626,13.44286,97.66582,60.219627,120.439255,47.457283,237.28642,40.085316,240.51189,37.89891,265.29236,33.22428,498.36423,0.10177296,0.02544324,4,4,4,1,1
"105",313.69278,693.4089,0.039671075,312.24792,687.6287,0.0740934,311.3367,688.1132,0.041804813,309.7839,690.9513,0.05493093,0,123.43519,0,0,123.43519,30.858797,0,123.43519,43.04253,86.08506,51.811966,259.0598,44.69087,268.1452,38.76724,271.3707,28.69697,430.45456,0.21050021,0.052625053,4,4,4,1,1
"106",328.48187,679.5189,0.03342264,312.98914,686.5404,0.0497416,325.97464,687.8699,0.02770274,329.71222,689.53577,0.03877972,166.20883,10.78684,119.93088,163.66447,460.591,115.14775,10.78684,166.20883,73.00327,146.00655,68.08584,340.4292,62.36793,374.20758,54.756138,383.29297,34.376873,515.65314,0.1496467,0.037411675,4,4,4,1,1
"107",329.61942,678.6801,0.044990573,330.19412,670.8048,0.06488612,335.05984,684.4601,0.043019082,330.3491,688.7729,0.053506777,11.578312,191.00247,79.49538,8.141026,290.2172,72.5543,8.141026,191.00247,93.85103,187.70206,67.80002,339.0001,68.83058,412.9835,63.823124,446.76187,39.023754,585.3563,0.20640256,0.05160064,4,4,4,1,1
"108",344.41016,678.1934,0.048814762,330.96338,670.7562,0.06758512,350.63364,677.62585,0.046949074,337.64642,685.1975,0.08564501,121.231636,6.314322,139.3245,66.56963,333.4401,83.36002,6.314322,139.3245,77.95716,155.91432,71.42943,357.14713,70.39336,422.36014,70.90622,496.34354,43.643528,654.6529,0.24899396,0.06224849,4,4,4,1,1
"109",344.41016,677.0258,0.053331662,346.176,665.18646,0.07115641,350.84604,675.77545,0.049745806,339.09702,682.5644,0.07129488,9.565024,132.71225,15.258078,24.627245,182.16258,45.540646,9.565024,132.71225,64.45033,128.90067,69.4923,347.46152,67.11463,402.68777,66.842964,467.9008,45.560017,683.40027,0.24552876,0.06138219,4,4,4,1,1
"110",347.11374,666.2581,0.03663949,346.96783,664.4066,0.058504727,353.85446,669.7526,0.039992977,353.07602,676.3852,0.047631104,90.9472,9.104465,55.151867,125.20535,280.40887,70.10222,9.104465,125.20535,57.821434,115.64287,77.34099,386.70493,69.593956,417.56372,67.54143,472.79,49.123993,736.8599,0.18276829,0.04569207,4,4,4,1,1
"111",347.11374,666.0749,0.050243665,347.2512,664.4066,0.07768013,353.85446,669.7526,0.052873917,355.98273,672.0258,0.059848107,1.5010039,2.321256,0,42.922672,46.744934,11.6862335,0,42.922672,40.894226,81.78845,56.648685,283.2434,66.39853,398.39117,61.321423,429.24997,47.757538,716.36304,0.24064583,0.060161456,4,4,4,1,1
"112",360.11398,662.405,0.04684681,362.5135,664.4066,0.06608591,358.10495,668.7839,0.04448542,356.19446,671.04663,0.06425031,110.66029,125.02907,35.71301,8.206905,279.60928,69.90232,8.206905,125.02907,40.794277,81.588554,56.11829,280.59143,58.857624,353.14575,66.89907,468.2935,50.96298,764.44464,0.22166845,0.055417113,4,4,4,1,1
"113",360.6872,662.3554,0.067174315,362.5135,665.18646,0.08680584,370.8616,669.7526,0.060091794,355.98273,671.04663,0.08216858,4.713324,6.3885164,104.803665,1.7345045,117.64001,29.410002,1.7345045,104.803665,49.656162,99.312325,45.328285,226.64142,51.66691,310.00143,54.65082,382.55576,51.27161,769.07416,0.29624054,0.074060135,4,4,4,1,1
"114",377.0948,662.3554,0.083310276,363.61118,659.3939,0.091889694,373.0977,669.7526,0.07648269,368.55814,672.7665,0.09357856,134.41135,48.297123,18.318047,103.97698,305.0035,76.25088,18.318047,134.41135,52.83044,105.66088,51.47033,257.35165,50.482048,302.8923,55.1789,386.25232,56.139973,842.0996,0.34526122,0.086315304,4,4,4,1,1
"115",377.0948,662.3554,0.05945097,364.343,659.3939,0.08033866,381.808,661.47296,0.046367664,368.67844,671.2828,0.058552872,0,5.995015,98.448395,12.194419,116.63783,29.159458,0,98.448395,52.70517,105.41034,43.281776,216.40889,47.75185,286.5111,47.435966,332.05176,57.478245,862.17365,0.24471016,0.06117754,4,4,4,1,1
"116",378.25766,662.0769,0.053207435,375.8996,655.94946,0.059381567,382.72903,661.47296,0.036666583,369.12772,671.3488,0.048372373,9.7956705,98.7876,7.545019,3.7200582,119.84834,29.962086,3.7200582,98.7876,29.560772,59.121544,46.93695,234.68474,41.06183,246.37097,45.210457,316.4732,57.223824,858.35736,0.19762796,0.04940699,4,4,4,1,1
"117",378.25766,661.8671,0.0406907,376.94968,655.46234,0.072670184,387.2019,661.7236,0.03423258,377.9531,671.3488,0.04402452,1.7185044,9.482787,36.699314,72.29768,120.19829,30.049572,1.7185044,72.29768,30.005829,60.011658,38.9664,194.832,44.122387,264.7343,39.48865,276.42056,54.294903,814.4235,0.191618,0.0479045,4,4,4,1,1
"118",393.03592,661.3047,0.041649126,377.20016,655.46234,0.077742144,387.9725,661.7236,0.046950035,381.7906,671.2828,0.07327365,121.15146,2.0520053,6.312766,31.441484,160.9577,40.239426,2.0520053,121.15146,35.1445,70.289,41.132282,205.66142,39.17857,235.07143,43.567677,304.97375,52.629997,789.44995,0.23961496,0.05990374,4,4,4,1,1
"119",393.03592,661.3047,0.03288187,377.48526,655.7516,0.054539498,389.88504,662.04706,0.02917763,381.7906,671.2828,0.045213606,0,3.3270328,15.890071,0,19.217104,4.804276,0,15.890071,22.52185,45.0437,26.842964,134.21481,35.077618,210.4657,34.267956,239.8757,49.26853,739.028,0.1618126,0.04045315,4,4,4,1,1
"120",393.75085,661.3047,0.023757868,377.59705,654.8132,0.037584845,399.93433,668.0823,0.019792322,381.7906,668.9222,0.033952568,5.856765,7.741871,96.02921,19.338049,128.9659,32.241474,5.856765,96.02921,18.522875,37.04575,27.459366,137.29683,27.742716,166.4563,34.67245,242.70717,49.36071,740.41064,0.1150876,0.0287719,4,4,4,1,1
"121",395.23395,661.8671,0.029654307,380.94766,654.58185,0.039847415,396.59628,668.0823,0.030768495,377.99817,668.42426,0.036785785,12.993855,27.513657,27.34532,31.334213,99.18704,24.79676,12.993855,31.334213,28.519117,57.038235,26.426302,132.13152,27.015598,162.0936,27.321865,191.25305,43.33731,650.0597,0.137056,0.034264,4,4,4,1,1
"122",395.23395,663.04456,0.014165613,394.88403,651.5788,0.02278252,396.59628,668.0823,0.014159626,4.7221813,299.16513,0.02730121,9.645525,116.78753,0,4301.2964,4427.7295,1106.9324,0,4301.2964,565.86456,1131.7291,241.80286,1209.0143,206.51065,1239.0638,181.28943,1269.026,112.29585,1684.4377,0.07840897,0.019602243,4,4,4,0.983,1
"123",395.23395,663.04456,0.01493726,394.88403,651.5788,0.021957586,396.59628,654.55145,0.023487275,4.7221813,299.16513,0.029571662,0,0,110.84479,0,110.84479,27.711197,0,110.84479,567.3218,1134.6436,239.29721,1196.4861,206.12091,1236.7255,180.96786,1266.775,108.58593,1628.789,0.08995378,0.022488445,4,4,4,1,1
"124",395.23395,660.80035,0.014974147,394.88403,651.5788,0.022230076,396.59628,654.53436,0.02364251,4.7134376,299.15408,0.029594908,18.384546,0,0.14000036,0.11541671,18.639965,4.6599913,0,18.384546,16.185595,32.37119,239.26836,1196.3418,200.19101,1201.1461,177.34079,1241.3855,105.86055,1587.9083,0.09044164,0.02261041,4,4,4,1,1
"125",-1.3263044,309.31107,0.012305902,394.4645,651.6362,0.013713469,395.67282,654.3656,0.011874452,4.7134376,299.15408,0.02960855,4341.035,3.4688158,7.6903076,0,4352.1943,1088.0486,0,4341.035,546.3543,1092.7086,450.42978,2252.149,380.73172,2284.3904,327.0278,2289.1946,173.72365,2605.8547,0.06750237,0.016875593,4,4,4,0.9845,1
"126",-1.3263044,308.99628,0.012861823,140.27843,711.6459,0.014551988,-1.7841029,304.788,0.012701225,4.5824995,299.16513,0.030396486,2.5787566,2139.5408,4336.1763,1.0764583,6479.3726,1619.8431,1.0764583,4336.1763,1353.9458,2707.8916,769.4391,3847.1953,645.33203,3871.992,557.7476,3904.2334,280.9341,4214.0117,0.07051152,0.01762788,4,4,4,0.953,1
"127",-1.3263044,308.97058,0.01364784,140.27843,711.6459,0.013689794,-1.8366776,304.67447,0.013381267,4.448178,299.18457,0.031939853,0.21050054,0,1.0248904,1.1118301,2.347221,0.5868052,0,1.1118301,810.21497,1620.4299,548.1699,2740.8496,641.297,3847.782,553.2255,3872.5789,276.31308,4144.696,0.07265875,0.018164687,4,4,4,1,1
"128",-1.2738967,308.9949,0.013661154,140.27843,711.6459,0.013728258,-1.8366776,304.67447,0.013528815,4.434846,299.14618,0.032129336,0.47330856,0,0,0.33292446,0.80623305,0.20155826,0,0.47330856,0.39418173,0.78836346,542.668,2713.34,456.8419,2741.0513,549.712,3847.9836,274.36584,4115.488,0.07304756,0.01826189,4,4,4,1,1
"129",-1.2036791,308.99203,0.0139422715,140.27211,711.647,0.0136919245,-1.9705539,304.67447,0.0137305185,4.3938155,299.1378,0.032284603,0.5757039,0.052526914,1.0967176,0.343081,2.0680294,0.51700735,0.052526914,1.0967176,0.3592828,0.7185656,541.8394,2709.197,452.3095,2713.8572,391.65262,2741.5684,269.31693,4039.7537,0.07364932,0.01841233,4,4,4,1,1
"130",-1.1991854,308.97058,0.013613533,140.27025,711.647,0.013726315,-1.9705539,304.67447,0.013218045,4.3926325,299.1327,0.03125201,0.17956445,0.015250039,0,0.042860184,0.23767467,0.059418667,0,0.17956445,0.288213,0.576426,324.24158,1621.2079,451.54276,2709.2566,387.70236,2713.9165,267.37692,4010.6536,0.0718099,0.017952476,4,4,4,1,1
"131",-1.1377044,308.966,0.013622463,140.26906,711.647,0.013729162,-1.9705539,304.67447,0.013154266,4.363292,299.12744,0.031229317,0.5050478,0.009750025,0,0.24417219,0.75897,0.1897425,0,0.5050478,0.124580584,0.24916117,0.3109064,1.554532,270.23294,1621.3977,387.06375,2709.4463,265.3921,3980.8813,0.07173521,0.017933803,4,4,4,1,1
"132",-0.87108755,308.966,0.012377272,140.269,711.647,0.013730557,-1.963892,304.55597,0.012495301,4.0963984,298.6471,0.027650815,2.1841307,0.0005000013,0.97228533,4.5016274,7.6585436,1.9146359,0.0005000013,4.5016274,1.0521892,2.1043785,0.5764725,2.8823626,0.5781947,3.469168,231.90176,1623.3123,263.51642,3952.7463,0.066253945,0.016563486,4,4,4,1,1
"133",-0.81026554,308.91342,0.014876831,140.26898,711.647,0.013730041,-1.5636511,304.20898,0.014014291,3.9749906,298.62344,0.031705886,0.65863854,0.00012500033,4.339384,1.0132711,6.0114183,1.5028546,0.00012500033,4.339384,1.7087452,3.4174905,0.8367318,4.183659,0.73086953,4.385217,0.71028894,4.9720225,260.934,3914.0098,0.07432705,0.018581763,4,4,4,1,1
"134",-0.54721165,308.5803,0.015415879,140.26898,711.647,0.013730124,-1.4761934,304.1269,0.014879046,3.8472924,298.30872,0.031608153,3.4772487,0,0.98263234,2.7823992,7.24228,1.81057,0,3.4772487,1.6567123,3.3134246,1.0954443,5.4772215,0.99903816,5.994229,0.88511246,6.1957874,260.7344,3911.016,0.0756332,0.0189083,4,4,4,1,1
"135",-0.095980644,308.30136,0.016477833,140.26753,711.6469,0.013792044,-1.4648266,304.06528,0.014295043,3.8472924,298.2285,0.034060564,4.345724,0.011885553,0.51326865,0.65725166,5.52813,1.3820325,0.011885553,4.345724,1.5963013,3.1926026,1.3599671,6.7998357,1.143209,6.8592544,1.0537516,7.3762617,258.67712,3880.1567,0.078625485,0.019656371,4,4,4,1,1
"136",0.14266062,308.29608,0.01613061,3.9810274,301.69873,0.01365814,-1.4648266,304.06528,0.013816193,3.8472924,297.94266,0.033123255,1.9554327,3539.0247,0,2.341506,3543.3215,885.8304,0,3539.0247,443.6062,887.2124,178.4881,892.4405,148.7717,892.63025,127.52709,892.68964,316.07935,4741.1904,0.076728195,0.019182049,4,4,4,1,1
"137",0.8663502,308.29608,0.019489931,3.8890157,301.65918,0.017613875,-1.187366,304.05383,0.017868008,3.8472924,297.75986,0.042436413,5.92848,0.82044697,2.2748954,1.4975039,10.521327,2.6303318,0.82044697,5.92848,444.23035,888.4607,178.63124,893.1562,149.17847,895.0708,127.89436,895.26056,242.45921,3636.8882,0.09740823,0.024352057,4,4,4,1,1
"138",0.867939,308.29608,0.017601289,3.6945655,301.6332,0.0153801385,-1.4648266,304.05383,0.015473821,3.8472924,297.75986,0.03772241,0.013015659,1.6070842,2.2729628,0,3.8930626,0.97326565,0,2.2729628,1.8017987,3.6035974,178.52531,892.6266,149.02158,894.12946,128.0063,896.04407,240.67668,3610.1504,0.086177655,0.021544414,4,4,4,1,1
"139",0.9161589,308.29608,0.016994335,3.6945655,301.35538,0.0149379615,-1.4648266,304.07117,0.015551853,3.504449,297.75986,0.034872238,0.39501858,2.2760057,0.14200036,2.8085814,5.621606,1.4054015,0.14200036,2.8085814,1.1893336,2.378667,178.44429,892.22144,149.00533,894.032,127.93355,895.53485,240.45972,3606.8958,0.082356386,0.020589096,4,4,4,1,1
"140",0.9161589,308.29608,0.018197596,3.6945655,301.35538,0.015361251,-1.3623338,304.0761,0.014990092,3.504449,297.20096,0.035240058,0,0,0.8405994,4.5785117,5.4191113,1.3547778,0,4.5785117,1.3800896,2.7601793,178.43883,892.19415,148.92937,893.5762,127.91239,895.3868,168.01346,2520.202,0.08378899,0.020947248,4,4,4,1,1
"141",1.0409756,308.24542,0.018041361,3.767416,301.35538,0.01492071,-1.3623338,304.09656,0.014967375,3.383113,297.05624,0.035593584,1.1035097,0.5967925,0.16750044,1.5470706,3.4148731,0.8537183,0.16750044,1.5470706,1.104248,2.208496,1.443499,7.217495,148.84131,893.04785,127.7757,894.42993,60.080833,901.2125,0.08352303,0.020880757,4,4,4,1,1
"142",1.3715806,308.24542,0.015689585,140.26712,711.66034,0.013653309,-1.3623338,304.1721,0.012821156,3.3347342,296.97687,0.030480724,2.7083232,3542.3489,0.6187516,0.76150924,3546.4373,886.6093,0.6187516,3542.3489,443.7315,887.463,178.23929,891.1965,148.97113,893.8268,254.23674,1779.6572,119.149,1787.235,0.07264477,0.018161193,4,4,4,1,1
"143",1.6416798,308.30283,0.015009784,140.26726,711.6605,0.013653869,-1.3367257,304.1721,0.01207797,3.288915,296.6198,0.02922572,2.2620769,0.0018750048,0.20978178,2.948993,5.4227266,1.3556817,0.0018750048,2.948993,443.98248,887.96497,178.31578,891.5789,148.7587,892.5522,127.88321,895.1825,119.225945,1788.3892,0.069967344,0.017491836,4,4,4,1,1
