"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_walk","walk"
"18",120.67204,1061.9604,0.0718909,122.93215,1052.0757,0.09062282,129.41435,1061.929,0.08578681,122.844376,1055.9531,0.07420529,0.025027229,0.009273482,0.020399898,0.004658229,0.05935884,0.01483971,0.004658229,0.025027229,0.009326226,0.018652452,0.024566283,0.12283142,0.022999683,0.1379981,0.019961745,0.13973221,0.01355077,0.20326154,0.3225058,0.08062645,4,4,4,1,1
"19",120.67205,1061.9604,0.071890816,122.93358,1052.0757,0.09062272,129.41435,1061.929,0.0857867,122.844376,1055.9529,0.07420517,0.000055864348,0.010446633,0,0.0017876591,0.012290156,0.003072539,0,0.010446633,0.008956124,0.017912248,0.024044016,0.12022009,0.020983994,0.12590396,0.020152949,0.14107063,0.012803404,0.19205107,0.3225054,0.08062635,4,4,4,1,1
"20",120.67205,1061.954,0.07277346,122.93358,1052.0734,0.09063109,129.41435,1061.9271,0.08583074,122.844376,1055.9529,0.07421032,0.047372967,0.016982762,0.013407444,0,0.07776318,0.019440794,0,0.047372967,0.011256667,0.022513334,0.010002531,0.050012656,0.023276813,0.13966088,0.020763537,0.14534475,0.01277555,0.19163325,0.32344562,0.080861405,4,4,4,1,1
"21",120.67204,1061.9521,0.10676342,122.93358,1052.0734,0.14741977,129.41435,1061.9271,0.097962454,122.844376,1055.9507,0.1019664,0.013407561,0,0,0.016088933,0.029496495,0.0073741237,0,0.016088933,0.0134074595,0.026814919,0.009707982,0.04853991,0.009564463,0.05738678,0.021005,0.147035,0.013024785,0.19537176,0.45411202,0.113528006,1,4,4,1,1
"22",120.67338,1061.9521,0.0719967,122.93647,1052.0734,0.11343872,129.41435,1061.9271,0.09548054,122.84444,1055.9507,0.0742931,0.009776261,0.021172589,0,0.00044691478,0.031395763,0.007848941,0,0.021172589,0.007611532,0.015223064,0.010515221,0.052576106,0.009398142,0.05638885,0.009319388,0.06523572,0.013518252,0.2027738,0.35520905,0.08880226,3,4,4,1,1
"23",120.67338,1061.954,0.07202431,122.9404,1052.0784,0.09074088,129.40747,1061.9282,0.085903004,122.847664,1055.9507,0.0743303,0.013407444,0.046591036,0.051027734,0.023630619,0.13465683,0.033664208,0.013407444,0.051027734,0.020756574,0.04151315,0.014280121,0.071400605,0.014373386,0.086240314,0.012864723,0.09005306,0.014817828,0.22226743,0.3229985,0.08074962,4,4,4,1,1
"24",120.66845,1061.9642,0.07192053,122.9404,1052.0784,0.09040737,129.40569,1061.9623,0.08562954,122.84391,1055.9767,0.07410718,0.08330444,0,0.24972084,0.19235945,0.5253847,0.13134618,0,0.24972084,0.0825052,0.1650104,0.03993485,0.19967425,0.033791132,0.2027468,0.031083785,0.2175865,0.023405924,0.35108885,0.3220646,0.08051615,4,4,4,1,1
"25",120.67182,1061.971,0.07189317,122.93749,1052.0784,0.090311274,129.4036,1061.9633,0.085499935,122.84391,1055.9779,0.07408398,0.05501331,0.021284318,0.016894694,0.008938296,0.10213062,0.025532655,0.008938296,0.05501331,0.078439415,0.15687883,0.041153222,0.20576611,0.037534483,0.2252069,0.032611348,0.22827944,0.02499721,0.37495813,0.32178837,0.08044709,4,4,4,1,1
"26",120.67182,1061.971,0.07194353,122.9404,1052.0784,0.09004928,129.3912,1061.9663,0.085338846,122.847664,1055.9779,0.07391838,0,0.021284318,0.09343512,0.027485259,0.1422047,0.035551175,0,0.09343512,0.030541915,0.06108383,0.046788633,0.23394316,0.04021955,0.24131729,0.037251156,0.26075807,0.026904188,0.40356284,0.32125005,0.08031251,4,4,4,1,1
"27",120.66579,1061.9642,0.07181899,122.941154,1052.0829,0.08987221,129.39107,1061.9681,0.08525228,122.83827,1055.9858,0.0737492,0.06610151,0.033530943,0.0134451,0.090025894,0.20310345,0.050775863,0.0134451,0.090025894,0.04316352,0.08632704,0.055374015,0.27687007,0.047453173,0.28471902,0.04172759,0.29209316,0.030173639,0.4526046,0.32069266,0.080173165,4,4,4,1,1
"28",120.61839,1061.9346,0.07230011,122.947815,1052.1255,0.091221705,129.38927,1061.9681,0.08578812,122.83827,1055.9858,0.07472567,0.40939644,0.31573582,0.013183987,0,0.73831624,0.18457906,0,0.40939644,0.117677465,0.23535493,0.085556984,0.42778492,0.07690819,0.46144915,0.06704258,0.4692981,0.041467797,0.62201697,0.32403558,0.081008896,4,4,4,1,1
"29",120.5675,1061.9238,0.07252433,122.954926,1052.1401,0.0914915,129.38228,1061.9663,0.0857867,122.851456,1055.9741,0.0750962,0.38088143,0.1192285,0.052899025,0.1291576,0.6821665,0.17054163,0.052899025,0.38088143,0.17756034,0.3551207,0.093396075,0.4669804,0.0997211,0.59832656,0.09028439,0.6319908,0.052458316,0.7868747,0.32489872,0.08122468,4,4,4,1,1
"30",120.028786,1049.4711,0.0680775,123.014565,1052.2794,0.08850366,116.42325,1030.4641,0.0843982,122.892044,1055.9741,0.074155234,91.26752,1.1094202,249.42183,0.29719833,342.09598,85.523994,0.29719833,249.42183,42.847267,85.694534,17.193089,85.96544,14.331829,85.990974,12.303188,86.12232,5.748081,86.22122,0.3151346,0.07878365,4,4,4,1,1
"31",120.01887,1049.4711,0.068725675,123.00941,1052.3052,0.089231275,116.41701,1030.4517,0.084354036,122.89644,1055.9744,0.07479789,0.072623655,0.19234179,0.10198186,0.032227483,0.39917478,0.099793695,0.032227483,0.19234179,42.811893,85.62379,17.205936,86.029686,14.344206,86.06524,12.298681,86.09077,5.7541447,86.312164,0.3171089,0.079277225,4,4,4,1,1
"32",120.01887,1049.4711,0.069045074,123.00941,1052.313,0.089468196,116.40521,1030.4517,0.085154004,122.89669,1055.9744,0.07517657,0,0.057205092,0.08636628,0.0018435235,0.1454149,0.036353726,0,0.08636628,0.06807371,0.13614742,17.203053,86.01526,14.344339,86.06604,12.300227,86.10159,5.756314,86.34471,0.31884384,0.07971096,4,4,4,1,1
"33",120.01887,1049.4895,0.068758376,123.00941,1052.3201,0.08922951,116.40521,1030.4594,0.085118346,122.9013,1055.9761,0.0748408,0.13496827,0.051842116,0.056311265,0.035987742,0.2791094,0.06977735,0.035987742,0.13496827,0.05306554,0.10613108,17.180092,85.90046,14.3475065,86.08504,12.305117,86.13582,5.7599764,86.39964,0.31794703,0.07948676,4,4,4,1,1
"34",120.01887,1049.4895,0.06872372,123.00656,1052.313,0.0892138,116.405136,1030.4594,0.08480173,122.9013,1055.9761,0.074667946,0,0.055873092,0.0005586435,0,0.056431737,0.014107934,0,0.055873092,0.04194264,0.08388528,17.148806,85.744026,14.319095,85.914566,12.299878,86.09915,5.760712,86.41068,0.3174072,0.0793518,4,4,4,1,1
"35",120.02514,1049.4896,0.068731256,123.00656,1052.3169,0.089222625,116.405136,1030.4591,0.08480666,122.901886,1055.9744,0.07467555,0.045929193,0.028602546,0.0017876591,0.013232306,0.08955171,0.022387927,0.0017876591,0.045929193,0.01824793,0.03649586,0.048484124,0.24242063,14.294402,85.76642,12.276708,85.93696,5.7609086,86.41363,0.3174361,0.079359025,4,4,4,1,1
"36",120.02519,1049.4896,0.06898945,123.00656,1052.3169,0.08954401,116.40521,1030.4592,0.085160464,122.90224,1055.9722,0.07513022,0.00039105045,0,0.0010540464,0.016292864,0.017737962,0.0044344906,0,0.016292864,0.013411209,0.026822418,0.029412284,0.14706142,0.04114252,0.24685512,12.252978,85.77085,5.7607126,86.41069,0.31882414,0.079706036,4,4,4,1,1
"37",120.02519,1049.4897,0.06885497,123.00713,1052.3168,0.0894706,116.40615,1030.4592,0.08480001,122.90524,1055.9719,0.074915044,0.00089382957,0.004284107,0.0068713147,0.02208303,0.03413228,0.00853307,0.00089382957,0.02208303,0.00648378,0.01296756,0.023848154,0.11924077,0.025932416,0.1555945,0.036484025,0.2553882,5.7607584,86.41138,0.31804064,0.07951016,4,4,4,1,1
"38",120.02514,1049.4897,0.068848714,123.00726,1052.3168,0.08946453,116.40615,1030.4591,0.084796734,122.90524,1055.9719,0.07491102,0.00039105045,0.00094969396,0.00089382957,0,0.002234574,0.0005586435,0,0.00094969396,0.0045458567,0.0090917135,0.010004413,0.050022066,0.019966569,0.11979941,0.022307592,0.15615314,5.758551,86.378265,0.318021,0.07950525,4,4,4,1,1
"39",120.02514,1049.4897,0.068848714,123.00726,1052.3168,0.08946453,116.40615,1030.4591,0.084796734,122.90524,1055.9719,0.07491102,0,0,0,0,0,0,0,0,0.00027932174,0.0005586435,0.0071828263,0.03591413,0.008337011,0.050022066,0.017114202,0.11979941,5.749795,86.246925,0.318021,0.07950525,4,4,4,1,1
"40",120.02427,1049.4897,0.06898629,123.00726,1052.3163,0.089537755,116.40607,1030.4587,0.08516168,122.9052,1055.9719,0.07511852,0.0063685356,0.0035753183,0.0027510002,0.0003351861,0.01303004,0.00325751,0.0003351861,0.0063685356,0.001628755,0.00325751,0.0033567427,0.016783714,0.006528607,0.03917164,0.007611368,0.053279575,5.7483096,86.22465,0.31880423,0.07970106,4,4,4,1,1
"41",120.02427,1049.4897,0.06886915,123.00709,1052.3163,0.08948339,116.40607,1030.4587,0.08477402,122.9052,1055.9719,0.07493259,0,0.00128488,0,0,0.00128488,0.00032122,0,0.00128488,0.001789365,0.00357873,0.0025340887,0.012670443,0.0028508224,0.017104933,0.005641837,0.03949286,5.745961,86.189415,0.31805915,0.07951479,4,4,4,1,1
"42",120.02427,1049.4897,0.06886915,123.00709,1052.3158,0.089483365,116.40568,1030.4574,0.084774,122.9051,1055.9719,0.074932575,0,0.0035753183,0.010236599,0.00072623655,0.014538154,0.0036345385,0,0.010236599,0.0019778793,0.0039557586,0.0015543824,0.007771912,0.002717497,0.016304981,0.0029627818,0.020739472,5.7428184,86.14227,0.3180591,0.07951477,4,4,4,1,1
"43",120.02427,1049.4897,0.068863995,123.00708,1052.3158,0.08947929,116.40607,1030.4574,0.084717415,122.9052,1055.972,0.0749265,0,0.000055864348,0.0028490818,0.001151673,0.0040566195,0.0010141549,0,0.0028490818,0.0023243467,0.0046486934,0.0016454847,0.008227424,0.0014643444,0.008786066,0.0024741625,0.017319137,5.730581,85.95871,0.3179872,0.0794968,4,4,4,1,1
"44",120.01949,1049.4888,0.06899462,123.00709,1052.3103,0.08954648,116.40607,1030.4567,0.085072964,122.9052,1055.972,0.07512793,0.03569465,0.04022237,0.0053629777,0,0.08128,0.02032,0,0.04022237,0.010667077,0.021334155,0.0057094847,0.028547423,0.004757904,0.028547423,0.00415801,0.029106067,5.720566,85.80849,0.31874198,0.079685494,4,4,4,1,1
"45",120.01949,1049.4888,0.0689239,123.00709,1052.3103,0.08956139,116.40646,1030.4567,0.08473906,122.9053,1055.9729,0.07500668,0,0,0.0029049462,0.0062988135,0.00920376,0.00230094,0,0.0062988135,0.01131047,0.02262094,0.0055181705,0.027590854,0.0051413937,0.030848363,0.004406909,0.030848363,0.01911968,0.2867952,0.31823105,0.07955776,4,4,4,1,1
"46",120.01944,1049.4888,0.06892255,123.00708,1052.3103,0.089559935,116.40646,1030.4567,0.08473913,122.9053,1055.973,0.07500533,0.00039105045,0.000055864348,0,0.00089382957,0.0013407443,0.00033518608,0,0.00089382957,0.001318063,0.002636126,0.005520964,0.02760482,0.00465434,0.027926039,0.004454793,0.03118355,0.012489112,0.18733668,0.31822696,0.07955674,4,4,4,1,1
"47",120.01944,1049.4888,0.06891696,123.007034,1052.3103,0.08955142,116.40646,1030.4567,0.084740154,122.9053,1055.9731,0.07499779,0,0.0003351861,0,0.00089382957,0.0012290156,0.0003072539,0,0.00089382957,0.00032122,0.00064244,0.004855507,0.024277534,0.004652012,0.027912073,0.0040333276,0.028233293,0.010086015,0.15129022,0.3182063,0.07955158,4,4,4,1,1
"48",120.01378,1049.4884,0.06914666,123.004906,1052.3077,0.08972048,116.40616,1030.4564,0.08512669,122.9035,1055.9736,0.075306244,0.04153799,0.024397887,0.002861651,0.013606266,0.082403794,0.020600948,0.002861651,0.04153799,0.0104541015,0.020908203,0.008772866,0.04386433,0.0074797473,0.044878483,0.006930432,0.04851302,0.006807588,0.10211382,0.3193001,0.07982502,4,4,4,1,1
"49",120.01374,1049.4884,0.0690224,123.004906,1052.3077,0.08966761,116.40616,1030.4564,0.08477278,122.90348,1055.9736,0.07511791,0.00027932174,0,0,0.00016759305,0.0004469148,0.0001117287,0,0.00027932174,0.010356339,0.020712677,0.0047312113,0.023656057,0.007329343,0.043976057,0.006427173,0.04499021,0.0058745076,0.088117614,0.3185807,0.07964517,4,4,4,1,1
"50",120.00452,1049.4867,0.069021426,123.004906,1052.2999,0.08966652,116.39993,1030.4542,0.08477263,122.89975,1055.9736,0.07511686,0.06868946,0.057205092,0.04834123,0.027317667,0.20155345,0.050388362,0.027317667,0.06868946,0.025250046,0.05050009,0.014348696,0.07174348,0.012340737,0.07404442,0.013480632,0.09436442,0.007741203,0.11611804,0.31857744,0.07964436,4,4,4,1,1
"51",120.01049,1049.4884,0.06914291,123.00493,1052.3025,0.089716434,116.39993,1030.4542,0.085126325,122.901474,1055.9736,0.07530228,0.04549653,0.01877117,0,0.012625343,0.07689305,0.019223262,0,0.04549653,0.034805812,0.069611624,0.01812631,0.09063155,0.015161123,0.09096674,0.013323954,0.09326768,0.008727121,0.13090682,0.31928796,0.07982199,4,4,4,1,1
"52",120.01049,1049.4884,0.069144264,123.00493,1052.3025,0.08971793,116.39993,1030.4542,0.085126415,122.901474,1055.9736,0.07530381,0,0,0,0,0,0,0,0,0.009611631,0.019223262,0.01806486,0.0903243,0.01510526,0.09063155,0.012995249,0.09096674,0.00815825,0.122373745,0.31929243,0.07982311,4,4,4,1,1
"53",120.01049,1049.4894,0.06928443,123.00493,1052.3025,0.08990254,116.39993,1030.4542,0.085137434,122.901474,1055.9735,0.07542525,0.0071506365,0,0,0.00089382957,0.008044466,0.0020111166,0,0.0071506365,0.0010055583,0.0020111166,0.014346894,0.071734466,0.015389237,0.09233542,0.0132346675,0.09264267,0.008255081,0.12382622,0.31974965,0.07993741,4,4,4,1,1
"54",120.01442,1049.4905,0.0692156,123.0049,1052.3082,0.089834124,116.39993,1030.4551,0.08476211,122.901474,1055.9735,0.0752795,0.029873641,0.042010583,0.006256807,0,0.078141026,0.019535257,0,0.042010583,0.010773187,0.021546373,0.018231599,0.091157995,0.015211621,0.091269724,0.015981525,0.11187068,0.009557432,0.14336148,0.31909132,0.07977283,4,4,4,1,1
"55",120.015,1049.4907,0.06910119,123.00386,1052.3104,0.08972487,116.40448,1030.4552,0.084740624,122.901474,1055.9728,0.07516702,0.004606692,0.017792597,0.033307146,0.0053629777,0.06106941,0.015267353,0.004606692,0.033307146,0.017401304,0.03480261,0.011207397,0.056036986,0.017737558,0.10642535,0.015219582,0.10653708,0.010358088,0.15537132,0.3187337,0.07968342,4,4,4,1,1
"56",120.01961,1049.4954,0.068579234,122.99675,1052.3293,0.08937414,116.40489,1030.4708,0.085811004,122.884514,1055.9728,0.07466287,0.047876757,0.14800388,0.11444994,0.12418645,0.43451703,0.10862926,0.047876757,0.14800388,0.061948303,0.123896606,0.029088596,0.14544298,0.027444374,0.16466625,0.030722087,0.2150546,0.017578624,0.26367936,0.31842726,0.079606816,4,4,4,1,1
"57",120.02242,1049.5051,0.068479754,122.98963,1052.3385,0.08950373,116.41019,1030.4708,0.08548799,122.88404,1055.9725,0.07461329,0.07441838,0.084915444,0.03876986,0.0038977147,0.2020014,0.05050035,0.0038977147,0.084915444,0.0795648,0.1591296,0.039188664,0.19594333,0.03265722,0.19594333,0.030738086,0.2151666,0.02070301,0.31054518,0.31808478,0.079521194,4,4,4,1,1
"58",120.02242,1049.5051,0.0684758,122.98963,1052.3385,0.08950415,116.41019,1030.4708,0.08550982,122.88257,1055.9723,0.07461616,0,0,0,0.010929014,0.010929014,0.0027322534,0,0.010929014,0.026616301,0.053232603,0.039332893,0.19666447,0.033112597,0.19867559,0.028382227,0.19867559,0.020817552,0.31226325,0.31810594,0.079526484,4,4,4,1,1
"59",120.03159,1049.5062,0.06863278,122.98956,1052.3429,0.089655004,116.41019,1030.4708,0.0855678,122.88257,1055.9723,0.07477739,0.06762909,0.032181792,0,0,0.09981088,0.02495272,0,0.06762909,0.013842487,0.027684974,0.040416386,0.20208193,0.036936197,0.22161719,0.0319469,0.2236283,0.021126399,0.316896,0.318633,0.07965825,4,4,4,1,1
"60",120.03175,1049.5062,0.06872129,122.98756,1052.343,0.0897157,116.40462,1030.4677,0.086076595,122.87896,1055.9725,0.07492023,0.0011731513,0.014719487,0.046937887,0.026484238,0.08931476,0.02232869,0.0011731513,0.046937887,0.023640705,0.04728141,0.041828655,0.20914327,0.03740177,0.22441062,0.034849413,0.24394588,0.022461582,0.33692375,0.3194338,0.07985845,4,4,4,1,1
"61",120.42347,1062.8564,0.055080824,122.5359,1052.6898,0.075457655,115.42802,1028.9226,0.06798208,122.807976,1056.0503,0.061500356,97.795746,4.169625,13.383726,0.7709306,116.120026,29.030006,0.7709306,97.795746,14.526168,29.052336,5.826104,29.13052,4.873192,29.23915,4.1792026,29.254417,1.957773,29.366594,0.2600209,0.06500523,4,4,4,1,1
"62",120.757225,1062.9967,0.051828027,122.535576,1052.7748,0.0708586,115.25177,1028.7655,0.06474037,122.807976,1056.0713,0.05751704,2.65087,0.62210983,1.7288069,0.15373869,5.155525,1.2888813,0.15373869,2.65087,15.159444,30.318888,6.07378,30.368902,5.0699005,30.419401,4.3611474,30.52803,2.043678,30.655169,0.24494402,0.061236005,4,4,4,1,1
"63",120.757286,1063.001,0.051808704,122.53555,1052.7748,0.070826024,115.25177,1028.7637,0.06470035,122.807976,1056.0714,0.057507467,0.031287227,0.00016759305,0.013407444,0.00089382957,0.045756094,0.011439024,0.00016759305,0.031287227,0.65016013,1.3003203,6.0755215,30.377607,5.0633903,30.38034,4.347263,30.430841,2.0430672,30.646008,0.24484254,0.061210636,4,4,4,1,1
"64",120.757515,1063.0024,0.051793315,122.535576,1052.7748,0.07080817,115.2517,1028.7634,0.064686835,122.80877,1056.0714,0.05748656,0.010856098,0.00016759305,0.0018570169,0.0058098924,0.018690601,0.0046726502,0.00016759305,0.010856098,0.008055837,0.016111674,6.0714655,30.357328,5.0637136,30.38228,4.3407164,30.385014,2.0433712,30.650568,0.24477488,0.06119372,4,4,4,1,1
"65",120.757515,1063.0024,0.051790997,122.535576,1052.7748,0.07080646,115.2517,1028.7634,0.06469667,122.80879,1056.0714,0.057484146,0,0,0,0.00016759305,0.00016759305,0.000041898264,0,0.00016759305,0.0023572743,0.0047145486,6.067008,30.335041,5.0595617,30.35737,4.340332,30.382322,2.0400147,30.600222,0.24477828,0.06119457,4,4,4,1,1
"66",120.757805,1063.0024,0.051788934,122.53575,1052.7742,0.07082697,115.24956,1028.7614,0.064758666,122.80925,1056.0715,0.05749961,0.0021228453,0.004650183,0.021847531,0.0034689917,0.03208955,0.0080223875,0.0021228453,0.021847531,0.004032143,0.008064286,0.26261145,1.3130573,5.057177,30.343063,4.337913,30.365393,2.039268,30.58902,0.24487418,0.061218545,4,4,4,1,1
