"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75","Probability_walk","walk"
"22",-4.521734,1304.3843,0.016761206,1450.7178,1054.4224,0.018181952,1452.3507,1050.9626,0.013306766,1450.7094,1053.5648,0.016947463,9801.303,100.06791,57.625782,102.51504,10061.512,2515.378,57.625782,9801.303,2492.017,4984.034,2460.219,12301.095,2457.4214,14744.528,2455.4502,17188.15,2136.0032,32040.047,0.065197386,0.016299346,4,4,4,0.755,1
"23",1449.8314,1069.6309,0.018849123,1449.2834,1071.4039,0.02448025,1455.6355,1061.3256,0.016793378,1449.5485,1055.4174,0.020665241,9793.762,113.29633,72.27135,14.534114,9993.863,2498.4658,14.534114,9793.762,2506.9219,5013.8438,2469.5725,12347.863,2466.5935,14799.561,2463.285,17242.994,2294.9722,34424.582,0.080787994,0.020196998,4,4,4,0.78,1
"24",1453.1962,1036.1504,0.031877387,1449.9152,1052.7014,0.0393512,1455.9612,1059.9768,0.029398032,1450.221,1056.3561,0.039978165,223.70111,124.406204,9.2243,7.6767974,365.0084,91.2521,7.6767974,223.70111,1294.859,2589.718,1518.3285,7591.6426,2073.1858,12439.115,2127.259,14890.8125,1968.9,29533.502,0.14060478,0.035151195,4,4,4,0.973,1
"25",1448.9465,1051.658,0.034163367,1450.094,1052.8239,0.049107026,1454.8624,1052.4119,0.033669025,1450.6437,1055.7106,0.04102764,106.896065,1.4408332,50.81983,5.1296973,164.28644,41.07161,1.4408332,106.896065,66.16185,132.3237,1522.9647,7614.823,1272.119,7632.7144,1782.8838,12480.187,1808.1539,27122.309,0.15796706,0.039491765,4,4,4,0.9775,1
"26",1454.0361,1036.3856,0.022270441,1450.792,1036.3668,0.024625253,1452.2058,1037.9547,0.023154981,1452.2853,1037.764,0.033389803,107.02091,109.50556,97.721146,119.807594,434.0552,108.5138,97.721146,119.807594,74.79271,149.58542,1050.9363,5254.681,1287.2229,7723.3374,1105.8896,7741.228,1815.0348,27225.521,0.10344048,0.02586012,4,4,4,0.9455,1
"27",-4.616844,1304.3894,0.016452529,1451.3322,1019.6882,0.012948001,1454.7802,1019.2811,0.014101954,5.275831,907.53784,0.01531734,9859.522,110.938675,125.31709,9658.673,19754.451,4938.613,110.938675,9859.522,2523.5632,5047.1265,1535.5833,7677.916,1698.8823,10193.294,1808.85,12661.95,2143.8315,32157.475,0.058819823,0.014704956,4,4,4,0.6785,1
"28",-4.5965786,1304.416,0.016377226,1403.4076,1039.7528,0.015720826,1450.045,1034.8589,0.011332716,5.2639585,907.75037,0.014940439,0.22237277,345.40155,108.24038,1.4150764,455.2794,113.81985,0.22237277,345.40155,2526.2163,5052.4326,1058.654,5293.27,1298.6227,7791.736,1472.4448,10307.114,2151.188,32267.82,0.05837121,0.014592802,4,4,4,0.9335,1
"29",1450.9092,1004.4225,0.01940566,1451.1158,1003.38116,0.031900976,1452.6249,1004.507,0.020148547,1448.2291,1007.73303,0.02561908,9879.671,398.8263,202.50838,9615.908,20096.914,5024.2285,202.50838,9879.671,2569.0242,5138.0483,2045.2493,10226.246,1719.5831,10317.499,1830.852,12815.965,2486.0125,37290.188,0.09707426,0.024268566,4,4,4,0.683,1
"30",1456.0586,985.0925,0.016451532,1444.0204,1001.1933,0.023603197,1421.2411,1066.5062,0.01649191,1418.9333,1071.1365,0.016422778,132.98825,49.362537,461.97238,464.32916,1108.6523,277.1631,49.362537,464.32916,2650.6958,5301.3916,2092.4675,10462.338,1750.5682,10503.409,1513.5231,10594.662,2018.752,30281.28,0.07296942,0.018242355,4,4,4,0.914,1
"31",1420.0278,1035.1823,0.024158584,1419.738,1037.0387,0.041950393,1420.8622,1036.8788,0.030697621,1416.7954,1038.8704,0.031514164,410.20132,287.83264,196.98088,214.97717,1109.992,277.498,196.98088,410.20132,277.33054,554.6611,2126.2644,10631.322,1789.9727,10739.836,1540.1296,10780.907,1874.3435,28115.154,0.12832077,0.032080192,4,4,4,0.954,1
"32",1417.4817,1032.3584,0.042763434,1419.6707,1038.1405,0.05052786,1424.0875,1029.4318,0.05749112,1417.41,1038.4976,0.04163937,25.277452,7.3385534,53.952114,4.778949,91.34706,22.836765,4.778949,53.952114,150.16737,300.33475,1143.1093,5715.5464,1775.6931,10654.159,1537.5247,10762.673,1712.9705,25694.557,0.1924218,0.04810545,4,4,4,0.9745,1
"33",-4.5664644,1304.4421,0.016221453,1435.5895,1053.1477,0.020733856,1443.9823,1060.265,0.017234027,1424.7136,1070.3025,0.022228189,9625.338,145.44276,243.94743,216.94421,10231.672,2557.918,145.44276,9625.338,1290.3773,2580.7546,1631.9288,8159.6445,1378.9106,8273.464,1887.4396,13212.077,1720.0519,25800.777,0.07641752,0.01910438,4,4,4,0.7865,1
"34",1418.9075,1032.4779,0.017206576,1403.6893,1020.2438,0.022739831,1437.6262,941.9018,0.014536202,1418.8414,1036.533,0.014931675,9634.499,304.6729,788.0186,227.87054,10955.061,2738.7651,227.87054,9634.499,2648.3416,5296.683,1174.8362,5874.181,1816.4016,10898.409,1573.1757,11012.2295,1579.4713,23692.07,0.06941429,0.017353572,4,4,4,0.7495,1
"35",1418.5824,1017.3179,0.018264946,1419.8507,1005.9088,0.027526818,1419.6237,1003.4618,0.018869305,1419.1248,1005.7969,0.023615407,100.80787,143.6166,426.39496,204.34377,875.1632,218.7908,100.80787,426.39496,1478.778,2957.556,1163.1617,5815.8086,1015.4953,6092.9717,1588.1715,11117.2,1592.8646,23892.97,0.088276476,0.022069119,4,4,4,0.9005,1
"36",-4.5663824,1304.4434,0.016220076,1404.2169,1019.5071,0.024185505,1420.6912,1003.2506,0.014175051,1418.7068,1007.6241,0.016429527,9651.804,137.74922,7.234365,12.46114,9809.248,2452.312,7.234365,9651.804,1335.5514,2671.1028,1598.1245,7990.6226,1378.0201,8268.121,1220.7549,8545.284,1591.775,23876.627,0.07101016,0.01775254,4,4,4,0.8065,1
"37",1440.9146,998.68835,0.03274828,1402.1364,1019.6123,0.045425978,1410.184,1013.79956,0.029127251,1405.5531,1021.9323,0.03794677,9822.262,13.849392,98.9827,129.20927,10064.303,2516.0757,13.849392,9822.262,2484.1938,4968.3877,2096.7722,10483.861,1751.1165,10506.698,1540.5995,10784.196,1591.8217,23877.324,0.14524828,0.03631207,4,4,4,0.779,1
"38",1442.7513,1000.9089,0.029588895,1400.5487,1022.9538,0.02996388,1434.4257,993.6313,0.016650176,1403.4945,1018.01044,0.02350589,19.15806,24.594368,209.64244,29.446379,282.84125,70.71031,19.15806,209.64244,1293.393,2586.786,1599.3308,7996.654,1759.0953,10554.572,1511.0583,10577.408,1429.9712,21449.568,0.09970884,0.02492721,4,4,4,0.975,1
"39",1438.1504,970.0074,0.022646671,1400.2644,1023.3041,0.026533622,1433.9491,955.53534,0.019937437,1435.3658,958.6668,0.022413878,207.69933,2.9991786,253.28366,447.81665,911.7988,227.9497,2.9991786,447.81665,149.33002,298.66003,1097.1677,5485.8384,1370.7673,8224.604,1540.3602,10782.521,1439.0844,21586.266,0.091531605,0.022882901,4,4,4,0.9745,1
"40",1440.0864,982.6129,0.027566545,1436.3098,973.54,0.03155466,1433.9354,971.3226,0.021531316,1434.6136,973.3978,0.027820501,84.78485,408.50305,104.95438,98.060165,696.3025,174.07562,84.78485,408.50305,201.01266,402.02533,1088.2246,5441.1235,943.31903,5659.914,1199.8113,8398.68,1447.9513,21719.27,0.10847302,0.027118254,4,4,4,0.944,1
"41",-4.577279,1304.454,0.016205851,1401.322,1022.76324,0.023459982,1400.9685,1017.4595,0.015387706,1403.059,1016.88794,0.022926224,9839.645,401.48267,376.97632,357.2107,10975.314,2743.8286,357.2107,9839.645,1458.9521,2917.9043,1146.528,5732.64,1364.1587,8184.952,1200.5347,8403.743,1623.639,24354.584,0.077979766,0.019494941,4,4,4,0.739,1
"42",-4.5770874,1304.4541,0.016203957,1401.574,1023.41125,0.025743313,1401.7385,1017.62463,0.017266924,1402.5876,1016.5946,0.024586618,0.0015108151,4.622178,5.235561,3.6906078,13.549857,3.3874643,0.0015108151,5.235561,1373.608,2747.216,643.99036,3219.9517,956.0046,5736.0273,1169.7628,8188.3394,1294.624,19419.36,0.08380081,0.020950202,4,4,4,0.979,1
"43",-4.5770874,1304.4541,0.016203957,1401.5746,1023.4122,0.025726892,1401.7385,1017.61664,0.017239742,1402.5884,1016.5847,0.024573198,0,0.007315031,0.053155202,0.065914005,0.12638424,0.03159606,0,0.065914005,1.7095301,3.4190602,629.8546,3149.273,536.6639,3219.9834,819.437,5736.059,1287.0381,19305.57,0.08374379,0.020935947,4,4,4,0.9995,1
"44",-4.5755787,1304.4537,0.01623115,1401.4221,1023.0283,0.023243371,1401.7994,1017.07635,0.015924279,1402.5677,1016.2279,0.024116734,0.010321248,2.745788,3.6145868,2.3760633,8.746759,2.1866899,0.010321248,3.6145868,1.1091429,2.2182858,584.702,2923.51,525.2433,3151.4597,460.31,3222.17,952.2353,14283.529,0.07951553,0.019878883,4,4,4,1,1
"45",-4.5752954,1304.4547,0.016229209,1401.3242,1023.13983,0.021638496,1401.9712,1016.93134,0.01549875,1402.909,1015.45856,0.022896403,0.006759797,0.9864966,1.4944037,5.5953865,8.083047,2.0207617,0.006759797,5.5953865,2.103726,4.207452,550.291,2751.455,487.58847,2925.5308,450.49722,3153.4805,933.89246,14008.387,0.076262854,0.019065714,4,4,4,1,1
"46",1456.6464,973.242,0.024468912,1438.3002,971.77295,0.0208035,1435.5066,970.38257,0.015651662,1402.82,1015.55554,0.022883313,9960.705,420.7633,381.40417,0.8755991,10763.749,2690.9373,0.8755991,9960.705,1346.479,2692.958,539.71277,2698.5637,907.06537,5442.3926,802.3526,5616.468,1094.7885,16421.826,0.08380739,0.020951847,4,4,4,0.8385,1
"47",1434.7175,971.7817,0.023019811,1433.7991,971.3094,0.030920489,1437.9059,972.0694,0.021144897,1436.0697,974.6472,0.029997902,146.10693,30.081816,19.498175,350.46255,546.1495,136.53737,19.498175,350.46255,1413.7373,2827.4746,566.3427,2831.7136,472.51685,2835.101,796.99,5578.9297,1102.3684,16535.527,0.10508309,0.026270773,4,4,4,0.9945,1
"48",-4.557461,1304.4214,0.01631514,1401.0739,1005.15594,0.02097428,1440.2917,964.01355,0.016423956,1381.6957,1018.63617,0.019207852,9820.598,312.9905,55.855118,464.96283,10654.406,2663.6016,55.855118,9820.598,1400.0695,2800.139,1099.0568,5495.2837,915.88586,5495.3154,785.52893,5498.7026,1109.4141,16641.21,0.072921224,0.018230306,4,4,4,0.808,1
"49",1434.0026,956.90295,0.018170994,1434.6484,955.14594,0.023958594,1441.2402,964.8468,0.017276295,1438.9995,959.006,0.021144576,9838.723,400.44537,8.393243,549.80194,10797.363,2699.3408,8.393243,9838.723,2681.4712,5362.9424,1638.4875,8192.4375,1365.7708,8194.624,1170.6652,8194.656,1106.7858,16601.787,0.08055046,0.020137616,4,4,4,0.7715,1
"50",1448.7565,952.71387,0.018026074,1435.491,953.0276,0.029278995,1460.3555,946.8058,0.020864794,1444.6166,944.5347,0.025694754,101.96175,15.155884,174.74016,103.19879,395.05658,98.764145,15.155884,174.74016,1399.0525,2798.105,1657.8362,8289.182,1381.867,8291.202,1184.7698,8293.389,1098.7839,16481.76,0.09386462,0.023466155,4,4,4,0.9705,1
"51",1450.2798,939.46857,0.02211537,1452.0596,937.0723,0.04926535,1454.964,941.735,0.031519074,1453.8093,947.326,0.033324372,88.63589,152.91806,49.20505,63.868988,354.628,88.657,49.20505,152.91806,93.71057,187.42114,1137.3801,5686.901,1396.3064,8377.838,1197.1227,8379.859,941.207,14118.1045,0.13622417,0.03405604,4,4,4,0.941,1
"52",1392.5984,925.30615,0.017285056,1453.1293,938.53937,0.03796124,1452.8169,940.61487,0.023092119,1454.5771,945.3977,0.022652488,394.85837,12.07033,16.099653,13.798239,436.8266,109.20665,12.07033,394.85837,98.93182,197.86365,1131.9141,5659.5703,966.01794,5796.1074,1212.4349,8487.045,780.749,11711.235,0.10099091,0.025247727,4,4,4,0.963,1
"53",1390.6925,919.19946,0.017537594,1454.6573,906.376,0.025019426,1422.6276,907.074,0.019294688,1449.7809,912.2248,0.01736222,42.52886,214.06508,300.00232,222.82841,779.4247,194.85617,42.52886,300.00232,152.0314,304.0628,638.165,3190.8247,975.73773,5854.4263,855.8519,5990.964,789.02545,11835.382,0.07921393,0.019803483,4,4,4,0.984,1
"54",1432.6001,906.5676,0.027198488,1448.3206,907.07623,0.039158717,1461.9246,916.66766,0.03477479,1449.178,927.98376,0.036740284,290.985,42.38377,268.92114,104.84312,707.13306,176.78326,42.38377,290.985,185.81972,371.63943,133.65344,668.2672,561.268,3367.6082,861.6014,6031.2095,785.6143,11784.215,0.13787228,0.03446807,4,4,4,0.997,1
"55",1433.5165,906.9288,0.032392286,1438.1146,908.887,0.038548082,1442.1976,901.71277,0.041268073,1428.7686,920.40515,0.037181046,6.5481844,68.90924,164.57127,144.73529,384.76398,96.190994,6.5481844,164.57127,136.48712,272.97424,133.13881,665.6941,127.409706,764.45825,494.82843,3463.799,780.422,11706.33,0.14938949,0.037347373,4,4,4,1,1
"56",1438.9855,914.23517,0.050456386,1435.954,907.53955,0.058809698,1441.4993,917.1426,0.048959013,1428.2751,920.98694,0.05708723,60.673573,16.92849,102.6832,5.0714135,185.35667,46.33917,5.0714135,102.6832,71.26508,142.53017,124.67525,623.3762,118.67221,712.03326,115.8282,810.79736,600.5894,9008.841,0.21531233,0.053828083,4,4,4,1,1
"57",-4.5460663,1304.4406,0.016349068,1419.3116,910.3059,0.021455316,1421.0659,905.50116,0.022813717,1421.6943,908.7761,0.021303033,9941.102,112.1572,156.34157,92.216675,10301.817,2575.4543,92.216675,9941.102,1310.8967,2621.7935,617.9248,3089.624,533.1384,3198.8306,469.64108,3287.4875,772.06055,11580.908,0.08192114,0.020480284,4,4,4,0.83,1
"58",1421.1786,966.2132,0.02638863,1418.8047,973.04834,0.035233036,1419.6691,972.6803,0.02252271,1418.1884,973.9844,0.02687006,9741.3545,417.1286,446.70694,434.134,11039.324,2759.831,417.1286,9741.3545,2667.6426,5335.285,1130.9198,5654.5986,974.9092,5849.455,851.23737,5958.6616,956.0472,14340.707,0.11101444,0.02775361,4,4,4,0.7605,1
"59",1421.328,965.74994,0.025349835,1388.1086,939.0281,0.024376519,1405.5037,940.2603,0.019343715,1395.5626,940.7127,0.022238346,3.2359798,304.62488,235.20523,267.4904,810.5565,202.63913,3.2359798,304.62488,1481.2351,2962.4702,1136.091,5680.4546,976.2063,5857.238,864.5849,6052.094,969.41064,14541.16,0.091308415,0.022827104,4,4,4,0.9315,1
"60",1371.124,933.99884,0.023760898,1387.974,937.42206,0.039470717,1376.4738,931.6068,0.024765044,1419.4065,925.5136,0.03177779,394.90616,10.714349,201.38428,187.98157,794.9863,198.74658,10.714349,394.90616,200.69286,401.3857,1156.602,5783.0103,979.8669,5879.201,865.1406,6055.9844,982.5257,14737.886,0.11977445,0.029943613,4,4,4,0.976,1
"61",1371.7849,934.38513,0.01740491,1417.1185,925.80786,0.024795255,1421.3145,908.2267,0.020423083,1420.1954,924.92035,0.020757152,5.089104,208.57233,336.1916,6.56236,556.4154,139.10385,5.089104,336.1916,168.92522,337.85043,1175.155,5875.775,987.01904,5922.1143,859.7579,6018.305,812.4035,12186.052,0.0833804,0.0208451,4,4,4,0.972,1
"62",1419.9552,924.74365,0.038657732,1417.4642,925.8245,0.053744633,1421.6512,925.3605,0.034211207,1419.8796,924.7901,0.040916886,326.59027,2.3009205,113.92834,2.2709873,445.09055,111.27264,2.2709873,326.59027,125.18825,250.3765,682.31866,3411.5933,997.84125,5987.0474,861.9124,6033.3867,810.7192,12160.787,0.16753046,0.041882616,4,4,4,0.988,1
"63",1419.6412,923.8778,0.03849767,1418.4603,925.9979,0.049782146,1421.1151,925.2157,0.037309874,1419.6233,926.0089,0.042355586,6.122928,6.7216735,3.6919043,8.28,24.816505,6.2041264,3.6919043,8.28,58.73838,117.47676,131.59326,657.9663,569.6329,3417.7974,856.17883,5993.252,633.5593,9503.39,0.16794527,0.041986316,4,4,4,0.9995,1
"64",1419.4933,923.7167,0.04187978,1418.7065,926.2824,0.046943862,1421.2572,924.9078,0.038276624,1419.4946,925.8659,0.041402362,1.4542795,2.5012395,2.2545202,1.2788557,7.488895,1.8722237,1.2788557,2.5012395,4.038175,8.07635,91.43988,457.19943,109.97309,659.83856,488.52423,3419.6697,453.7281,6805.9214,0.16850263,0.042125657,4,4,4,0.999,1
