"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"23",120.67338,1061.954,0.07202431,122.9404,1052.0784,0.09074088,129.40747,1061.9282,0.085903004,122.847664,1055.9507,0.0743303,0.013407444,0.046591036,0.051027734,0.023630619,0.13465683,0.033664208,0.013407444,0.051027734,0.020756574347615242,0.041513148695230484,0.014280121168121695,0.07140060584060848,0.014373385929502547,0.08624031557701528,0.012864722504413553,0.09005305753089488,0.014817828452214599,0.22226742678321898,0.3229985,0.08074962,4,4,4
"24",120.66845,1061.9642,0.07192053,122.9404,1052.0784,0.09040737,129.40569,1061.9623,0.08562954,122.84391,1055.9767,0.07410718,0.08330444,0,0.24972084,0.19235945,0.5253847,0.13134618,0,0.24972084,0.08250519447028637,0.16501038894057274,0.039934849552810195,0.19967424776405096,0.03379113114594171,0.2027467868756503,0.03108378523029387,0.2175864966120571,0.023405923942724862,0.35108885914087296,0.3220646,0.08051615,4,4,4
"25",120.67182,1061.971,0.07189317,122.93749,1052.0784,0.090311274,129.4036,1061.9633,0.085499935,122.84391,1055.9779,0.07408398,0.05501331,0.021284318,0.016894694,0.008938296,0.10213062,0.025532655,0.008938296,0.05501331,0.07843941822648048,0.15687883645296097,0.04115322176367044,0.20576610881835222,0.037534483863661684,0.22520690318197012,0.03261134889908135,0.22827944229356945,0.024997209493691722,0.37495814240537584,0.32178837,0.08044709,4,4,4
"26",120.67182,1061.971,0.07194353,122.9404,1052.0784,0.09004928,129.3912,1061.9663,0.085338846,122.847664,1055.9779,0.07391838,0,0.021284318,0.09343512,0.027485259,0.1422047,0.035551175,0,0.09343512,0.03054191544651985,0.0610838308930397,0.0467886321246624,0.233943160623312,0.04021954738224546,0.24131728429347277,0.037251154093870094,0.26075807865709066,0.026904188950235646,0.4035628342535347,0.32125005,0.08031251,4,4,4
"27",120.66579,1061.9642,0.07181899,122.941154,1052.0829,0.08987221,129.39107,1061.9681,0.08525228,122.83827,1055.9858,0.0737492,0.06610151,0.033530943,0.0134451,0.090025894,0.20310345,0.050775863,0.0134451,0.090025894,0.043163519352674484,0.08632703870534897,0.055374016612768175,0.27687008306384087,0.04745317064225674,0.2847190238535404,0.04172759250338588,0.2920931475237012,0.03017363860271871,0.45260457904078066,0.32069266,0.080173165,4,4,4
"28",120.61839,1061.9346,0.07230011,122.947815,1052.1255,0.091221705,129.38927,1061.9681,0.08578812,122.83827,1055.9858,0.07472567,0.40939644,0.31573582,0.013183987,0,0.73831624,0.18457906,0,0.40939644,0.1176774613559246,0.2353549227118492,0.08555698692798615,0.4277849346399307,0.07690819042424361,0.46144914254546165,0.06704258333359446,0.4692980833351612,0.04146779733709991,0.6220169600564986,0.32403558,0.081008896,4,4,4
"29",120.5675,1061.9238,0.07252433,122.954926,1052.1401,0.0914915,129.38228,1061.9663,0.0857867,122.851456,1055.9741,0.0750962,0.38088143,0.1192285,0.052899025,0.1291576,0.6821665,0.17054163,0.052899025,0.38088143,0.17756034433841705,0.3551206886768341,0.09339607656002044,0.46698038280010223,0.099721093972524,0.598326563835144,0.09028439596295357,0.631990771740675,0.052458314364776014,0.7868747154716402,0.32489872,0.08122468,4,4,4
"30",120.028786,1049.4711,0.0680775,123.014565,1052.2794,0.08850366,116.42325,1030.4641,0.0843982,122.892044,1055.9741,0.074155234,91.26752,1.1094202,249.42183,0.29719833,342.09598,85.523994,0.29719833,249.42183,42.847268037498,85.694536074996,17.193088434636593,85.96544217318296,14.331829138100147,85.99097482860088,12.303188715662275,86.12232100963593,5.748081395790602,86.22122093685903,0.3151346,0.07878365,4,4,4
"31",120.01887,1049.4711,0.068725675,123.00941,1052.3052,0.089231275,116.41701,1030.4517,0.084354036,122.89644,1055.9744,0.07479789,0.072623655,0.19234179,0.10198186,0.032227483,0.39917478,0.099793695,0.032227483,0.19234179,42.811894070357084,85.62378814071417,17.205936938524246,86.02968469262123,14.344205978016058,86.06523586809635,12.298681217644896,86.09076852351427,5.754144517472014,86.31216776208021,0.3171089,0.079277225,4,4,4
"32",120.01887,1049.4711,0.069045074,123.00941,1052.313,0.089468196,116.40521,1030.4517,0.085154004,122.89669,1055.9744,0.07517657,0,0.057205092,0.08636628,0.0018435235,0.1454149,0.036353726,0,0.08636628,0.0680737104266882,0.1361474208533764,17.203052511066197,86.01526255533099,14.34433973642687,86.06603841856122,12.300227084862334,86.10158959403634,5.756313916404421,86.34470874606632,0.31884384,0.07971096,4,4,4
"33",120.01887,1049.4895,0.068758376,123.00941,1052.3201,0.08922951,116.40521,1030.4594,0.085118346,122.9013,1055.9761,0.0748408,0.13496827,0.051842116,0.056311265,0.035987742,0.2791094,0.06977735,0.035987742,0.13496827,0.05306553654372692,0.10613107308745384,17.180092168599366,85.90046084299684,14.347506650413075,86.08503990247846,12.305116537958384,86.13581576570868,5.759976425565158,86.39964638347737,0.31794703,0.07948676,4,4,4
"34",120.01887,1049.4895,0.06872372,123.00656,1052.313,0.0892138,116.405136,1030.4594,0.08480173,122.9013,1055.9761,0.074667946,0,0.055873092,0.0005586435,0,0.056431737,0.014107934,0,0.055873092,0.04194264067336917,0.08388528134673834,17.14880542960018,85.7440271480009,14.319094796199352,85.91456877719611,12.299878262382533,86.09914783667773,5.7607121185710035,86.41068177856505,0.3174072,0.0793518,4,4,4
"35",120.02514,1049.4896,0.068731256,123.00656,1052.3169,0.089222625,116.405136,1030.4591,0.08480666,122.901886,1055.9744,0.07467555,0.045929193,0.028602546,0.0017876591,0.013232306,0.08955171,0.022387927,0.0017876591,0.045929193,0.01824793079867959,0.03649586159735918,0.04848412591964006,0.24242062959820032,14.294402512566498,85.76641507539898,12.276708100656313,85.9369567045942,5.760908594106635,86.41362891159952,0.3174361,0.079359025,4,4,4
"36",120.02519,1049.4896,0.06898945,123.00656,1052.3169,0.08954401,116.40521,1030.4592,0.085160464,122.90224,1055.9722,0.07513022,0.00039105045,0,0.0010540464,0.016292864,0.017737962,0.0044344906,0,0.016292864,0.013411208987236023,0.026822417974472046,0.029412285052239896,0.14706142526119947,0.041142520029097795,0.24685512017458677,12.252978509425052,85.77084956597537,5.76071261856705,86.41068927850574,0.31882414,0.079706036,4,4,4
"37",120.02519,1049.4897,0.06885497,123.00713,1052.3168,0.0894706,116.40615,1030.4592,0.08480001,122.90524,1055.9719,0.074915044,0.00089382957,0.004284107,0.0068713147,0.02208303,0.03413228,0.00853307,0.00089382957,0.02208303,0.006483780220150948,0.012967560440301895,0.023848153837025165,0.11924076918512583,0.02593241585418582,0.15559449512511492,0.03648402714835746,0.2553881900385022,5.760758227171997,86.41137340757996,0.31804064,0.07951016,4,4,4
"38",120.02514,1049.4897,0.068848714,123.00726,1052.3168,0.08946453,116.40615,1030.4591,0.084796734,122.90524,1055.9719,0.07491102,0.00039105045,0.00094969396,0.00089382957,0,0.002234574,0.0005586435,0,0.00094969396,0.004545856674667448,0.009091713349334896,0.010004413104616106,0.05002206552308053,0.019966568778424214,0.11979941267054528,0.022307591230076338,0.15615313861053437,5.75855118954399,86.37826784315985,0.318021,0.07950525,4,4,4
"39",120.02514,1049.4897,0.068848714,123.00726,1052.3168,0.08946453,116.40615,1030.4591,0.084796734,122.90524,1055.9719,0.07491102,0,0,0,0,0,0,0,0,0.0002793217427097261,0.0005586434854194522,0.007182826264761388,0.03591413132380694,0.008337010920513421,0.05002206552308053,0.017114201810077896,0.11979941267054528,5.749794777474987,86.2469216621248,0.318021,0.07950525,4,4,4
"40",120.02427,1049.4897,0.06898629,123.00726,1052.3163,0.089537755,116.40607,1030.4587,0.08516168,122.9052,1055.9719,0.07511852,0.0063685356,0.0035753183,0.0027510002,0.0003351861,0.01303004,0.00325751,0.0003351861,0.0063685356,0.0016287550097331405,0.003257510019466281,0.0033567427890375257,0.01678371394518763,0.006528606890545537,0.03917164134327322,0.007611367934649544,0.05327957554254681,5.748309767781757,86.22464651672635,0.31880423,0.07970106,4,4,4
"41",120.02427,1049.4897,0.06886915,123.00709,1052.3163,0.08948339,116.40607,1030.4587,0.08477402,122.9052,1055.9719,0.07493259,0,0.00128488,0,0,0.00128488,0.00032122,0,0.00128488,0.0017893650074256584,0.003578730014851317,0.0025340886728372424,0.012670443364186212,0.0028508223234287775,0.017104933940572664,0.0056418373340940365,0.03949286133865826,5.745961104083108,86.18941656124662,0.31805915,0.07951479,4,4,4
"42",120.02427,1049.4897,0.06886915,123.00709,1052.3158,0.089483365,116.40568,1030.4574,0.084774,122.9051,1055.9719,0.074932575,0,0.0035753183,0.010236599,0.00072623655,0.014538154,0.0036345385,0,0.010236599,0.0019778792484430596,0.003955758496886119,0.0015543824003543705,0.007771912001771852,0.0027174969776145494,0.016304981865687296,0.002962781777439107,0.020739472442073748,5.742818349101193,86.14227523651789,0.3180591,0.07951477,4,4,4
"43",120.02427,1049.4897,0.068863995,123.00708,1052.3158,0.08947929,116.40607,1030.4574,0.084717415,122.9052,1055.972,0.0749265,0,0.000055864348,0.0028490818,0.001151673,0.0040566195,0.0010141549,0,0.0028490818,0.002324346685782075,0.00464869337156415,0.0016454846772830933,0.008227423386415467,0.001464344478639153,0.008786066871834919,0.0024741623908214804,0.017319136735750362,5.730580688793755,85.95871033190633,0.3179872,0.0794968,4,4,4
"44",120.01949,1049.4888,0.06899462,123.00709,1052.3103,0.08954648,116.40607,1030.4567,0.085072964,122.9052,1055.972,0.07512793,0.03569465,0.04022237,0.0053629777,0,0.08128,0.02032,0,0.04022237,0.01066707749851048,0.02133415499702096,0.005709484702674672,0.02854742351337336,0.00475790391889556,0.02854742351337336,0.004158009571256116,0.029106066998792812,5.720565913522538,85.80848870283808,0.31874198,0.079685494,4,4,4
"45",120.01949,1049.4888,0.0689239,123.00709,1052.3103,0.08956139,116.40646,1030.4567,0.08473906,122.9053,1055.9729,0.07500668,0,0,0.0029049462,0.0062988135,0.00920376,0.00230094,0,0.0062988135,0.0113104700576514,0.0226209401153028,0.0055181706964503975,0.027590853482251987,0.005141393916953045,0.030848363501718268,0.004406909071674038,0.030848363501718268,0.019119679801709328,0.28679519702563994,0.31823105,0.07955776,4,4,4
