"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"11",312.4188,900.1069,0.11205061,302.52805,884.578,0.12145394,319.101,903.3934,0.09422149,313.72906,913.5611,0.09453396,4.3050113,99.08311,2.7800071,2.0677552,108.23588,27.05897,2.0677552,99.08311,17.71210289001465,35.4242057800293,35.863111114501955,179.31555557250977,36.77255312601725,220.63531875610352,35.03045082092285,245.21315574645996,699.2848453124365,8391.418143749237,0.42226,0.105565,2,4,4
"12",312.70102,898.6602,0.12036654,302.52805,884.578,0.16382912,318.22336,902.3778,0.10776827,313.72906,913.5611,0.09866824,12.074448,0,10.995781,0,23.070229,5.767557,0,12.074448,16.41326332092285,32.8265266418457,26.561481094360353,132.80740547180176,30.847185452779133,185.0831127166748,32.343267985752654,226.40287590026855,645.9373616071848,8397.185700893402,0.49063218,0.122658044,1,4,4
"13",312.7516,898.6602,0.11655928,301.99774,884.53503,0.16690592,315.90445,899.4524,0.10424699,313.33026,896.6862,0.09111744,0.41425106,4.3584986,30.580927,138.27797,173.63165,43.407913,0.41425106,138.27797,24.587735176086426,49.17547035217285,25.5030818939209,127.51540946960449,29.36921977996826,176.21531867980957,32.641575132097515,228.49102592468262,602.8995438643864,8440.59361410141,0.47882962,0.119707406,1,4,4
"14",312.7516,886.516,0.14448231,301.99774,884.44086,0.16554812,315.77753,886.1321,0.11867164,313.26413,896.05444,0.12065788,99.485756,0.77150196,109.12524,5.20379,214.58629,53.646572,0.77150196,109.12524,48.52724266052246,97.05448532104492,27.649249649047853,138.24624824523926,30.193663597106934,181.1619815826416,32.83741297040667,229.86189079284668,566.2826790809631,8494.240186214447,0.5493599,0.13733998,0,4,4
"15",312.70102,886.4583,0.10983317,299.21225,884.41016,0.12647943,315.649,886.8396,0.09227163,312.43146,896.05444,0.09942945,0.6283799,22.820196,5.8908916,6.8212676,36.160736,9.040184,0.6283799,22.820196,31.3433780670166,62.6867561340332,27.784239196777342,138.92119598388672,24.547738711039226,147.28643226623535,27.171737943376815,190.2021656036377,29.375494734446207,440.6324210166931,0.42801368,0.10700342,2,4,4
"16",296.80023,884.75433,0.12590833,297.75842,880.7076,0.13057661,301.21753,886.8396,0.09403267,297.5001,896.05444,0.09084976,131.0054,32.586002,118.2228,122.31806,404.13226,101.033066,32.586002,131.0054,55.036624908447266,110.07324981689453,42.579058456420896,212.8952922821045,39.992376963297524,239.95426177978516,35.47421400887625,248.3194980621338,36.02071555455526,540.3107333183289,0.44136736,0.11034184,2,4,4
"17",296.6343,884.6139,0.18054973,296.98236,880.239,0.1771896,300.3044,885.63696,0.14783822,297.49976,895.8229,0.13641362,1.7807939,7.4264507,12.369998,1.8970069,23.47425,5.8685627,1.7807939,12.369998,53.45081424713135,106.9016284942627,42.599259567260745,212.9962978363037,36.46064249674479,218.76385498046875,35.11754635402134,245.8228244781494,36.31111531257629,544.6667296886444,0.6419912,0.1604978,0,4,4
"18",296.625,884.0405,0.12507837,296.98236,880.239,0.13431387,298.82617,885.63696,0.114717074,297.09946,895.8229,0.1074111,4.697631,0,12.109781,3.2792585,20.08667,5.0216675,0,12.109781,5.445115089416504,10.890230178833008,34.92201042175293,174.61005210876465,36.33632755279541,218.01796531677246,31.9693603515625,223.7855224609375,31.41444681485494,471.2167022228241,0.4815204,0.1203801,0,4,4
"19",280.8707,884.0405,0.104286864,296.98236,880.621,0.08272559,298.82617,886.2366,0.092971906,297.09946,895.8229,0.082577854,129.05959,3.129008,4.9120126,0,137.10062,34.275154,0,129.05959,19.64841079711914,39.29682159423828,31.047726821899413,155.23863410949707,34.81420103708903,208.88520622253418,36.04187420436314,252.293119430542,33.55158882141113,503.273832321167,0.3625622,0.09064055,3,4,4
"20",280.8707,867.42365,0.10790312,282.99414,880.621,0.11657946,287.86478,885.63696,0.09594592,296.87375,895.7693,0.11591643,136.12585,114.5918,89.93023,1.9004054,342.54828,85.63707,1.9004054,136.12585,59.956111907958984,119.91222381591797,46.36710395812988,231.8355197906494,40.145950635274254,240.8757038116455,42.07461084638323,294.5222759246826,37.6222043355306,564.333065032959,0.43634492,0.10908623,1,4,4
"21",280.8707,867.4152,0.11432575,282.80756,873.6359,0.13918075,286.28986,880.0591,0.09680108,281.35507,881.48914,0.120936975,0.06900018,57.242058,47.48061,172.76273,277.55438,69.388596,0.06900018,172.76273,77.51283264160156,155.02566528320312,40.03820991516113,200.19104957580566,50.20401922861735,301.2241153717041,44.32347134181431,310.2642993927002,39.49345982869466,592.4018974304199,0.4712445,0.11781113,1,4,4
"22",281.1117,867.4152,0.10772477,282.80756,873.6359,0.13602412,285.1089,880.0591,0.09283891,281.2565,881.48914,0.130955,1.9742551,0,9.674525,0.8075021,12.456283,3.1140707,0,9.674525,36.251333117485046,72.50266623497009,39.48731150627136,197.4365575313568,33.884186704953514,203.30512022972107,43.47688371794565,304.3381860256195,36.216017389297484,543.2402608394623,0.46754277,0.11688569,1,4,4
