"","head_x","head_y","head_p","center_x","center_y","center_p","leftleg_x","leftleg_y","leftleg_p","rightleg_x","rightleg_y","rightleg_p","Movement_head","Movement_center","Movement_leftleg","Movement_rightleg","All_bp_movements_Animal_1_sum","All_bp_movements_Animal_1_mean","All_bp_movements_Animal_1_min","All_bp_movements_Animal_1_max","Mean_All_bp_movements_Animal_1_mean_2","Sum_All_bp_movements_Animal_1_mean_2","Mean_All_bp_movements_Animal_1_mean_5","Sum_All_bp_movements_Animal_1_mean_5","Mean_All_bp_movements_Animal_1_mean_6","Sum_All_bp_movements_Animal_1_mean_6","Mean_All_bp_movements_Animal_1_mean_7.5","Sum_All_bp_movements_Animal_1_mean_7.5","Mean_All_bp_movements_Animal_1_mean_15","Sum_All_bp_movements_Animal_1_mean_15","Sum_probabilities","Mean_probabilities","Low_prob_detections_0.1","Low_prob_detections_0.5","Low_prob_detections_0.75"
"19",408.1633,979.09625,0.08180566,411.8208,970.70856,0.11043344,414.66525,982.4475,0.08544042,408.09973,975.10095,0.09285079,2.189122,3.9127612,106.02414,33.88527,146.01129,36.502823,2.189122,106.02414,27.61495018005371,55.22990036010742,31.709819412231447,158.54909706115723,37.7601105372111,226.5606632232666,38.43262563432966,269.0283794403076,78.83549703359604,1182.5324555039406,0.3705303,0.09263258,3,4,4
"20",408.1633,979.01447,0.10203881,410.75577,970.33276,0.146475,417.62997,982.4475,0.1334398,403.79495,975.10095,0.12962031,0.624997,8.630501,22.655676,32.896065,64.807236,16.201809,0.624997,32.896065,26.35231590270996,52.70463180541992,34.065894317626956,170.32947158813477,29.12515099843343,174.7509059906006,34.68035316467285,242.76247215270996,77.5699974099795,1163.5499611496925,0.5115739,0.12789348,0,4,4
"21",408.08365,978.9765,0.11466546,409.55096,970.19653,0.15930839,417.62997,982.4475,0.15219022,403.50528,975.10095,0.13113493,0.6742746,9.265482,0,2.2136087,12.153365,3.0383413,0,9.265482,9.620075106620789,19.240150213241577,27.041644239425658,135.2082211971283,28.8946354786555,173.36781287193298,25.398463896342687,177.7892472743988,75.9386176943779,1139.0792654156685,0.557299,0.13932475,0,4,4
"22",408.07013,978.5826,0.12023994,408.58255,970.19653,0.16095126,417.62997,982.4475,0.14047913,399.0786,975.10095,0.13680355,3.0120192,7.4003844,0,33.827496,44.2399,11.059975,0,33.827496,7.049157977104187,14.098315954208374,17.106005048751832,85.53002524375916,24.37803264458974,146.26819586753845,26.346826791763306,184.42778754234314,71.2064399600029,1068.0965994000435,0.5584739,0.13961847,0,4,4
"23",376.7292,970.38727,0.1016711,392.92123,968.2171,0.13491674,398.55307,973.14777,0.12082211,393.93005,974.9397,0.12873772,247.55249,120.63205,162.18056,39.363323,569.72845,142.43211,39.363323,247.55249,76.74604415893555,153.4920883178711,41.84701228141785,209.23506140708923,37.993689815203346,227.9621388912201,41.242901359285625,288.7003095149994,67.99226149320603,1019.8839223980904,0.48614767,0.12153692,0,4,4
"24",376.7292,970.2062,0.103591174,379.6357,960.4414,0.12754284,383.4521,966.82367,0.08754216,379.82043,957.51965,0.107766666,1.3838553,117.63501,125.10882,171.30817,415.43585,103.85896,1.3838553,171.30817,123.14553833007812,246.29107666015625,55.318240308761595,276.591201543808,52.182337403297424,313.09402441978455,47.4030145577022,331.8211019039154,56.46152317126592,846.9228475689888,0.42644283,0.10661071,1,4,4
"25",375.58615,947.8047,0.120813884,377.89548,956.4615,0.15243158,381.62234,952.8116,0.10331901,376.4451,946.2078,0.10874013,171.40938,33.193882,107.98599,90.20843,402.79767,100.69942,33.193882,171.40938,102.27919006347656,204.55838012695312,72.21776194572449,361.08880972862244,62.8817697763443,377.2906186580658,59.11334879057748,413.79344153404236,56.68934655586879,850.3401983380318,0.4853046,0.12132615,0,4,4
"26",375.3905,947.77405,0.10457268,364.33844,935.4112,0.11601245,368.06418,936.6008,0.08910024,376.18015,945.42804,0.087309286,1.5133182,191.33525,161.49478,6.2935095,360.63687,90.15922,1.5133182,191.33525,95.42931747436523,190.85863494873047,89.64193725585938,448.2096862792969,75.20800459384918,451.2480275630951,66.77854807036263,467.44983649253845,62.65571325620015,939.8356988430023,0.39699465,0.09924866,2,4,4
"27",361.15967,932.2229,0.11498773,363.65793,935.4112,0.117455594,366.70544,936.15515,0.10019223,362.21082,944.8615,0.090670496,161.0861,5.2003016,10.92741,106.837944,284.05176,71.01294,5.2003016,161.0861,80.58607864379883,161.17215728759766,101.63253021240234,508.1626510620117,86.53710428873698,519.2226257324219,74.60870957374573,522.2609670162201,53.83274369239807,807.4911553859711,0.42330605,0.10582651,1,4,4
"28",360.8976,931.95496,0.09757024,351.48834,932.1041,0.10794872,365.31564,935.8496,0.0803187,360.9748,944.8615,0.07355931,2.8640444,96.36962,10.874146,9.445384,119.55319,29.888298,2.8640444,96.36962,50.450618743896484,100.90123748779297,79.12376708984375,395.61883544921875,89.67515818277995,538.0509490966797,78.44441768101284,549.1109237670898,52.9941158135732,794.911737203598,0.35939696,0.08984924,3,4,4
"29",360.5907,931.781,0.11107379,350.92438,931.3007,0.121176586,364.9831,935.68414,0.08722699,360.8511,944.8615,0.09666195,2.695879,7.5010633,2.838463,0.9451914,13.980597,3.4951491,0.9451914,7.5010633,16.691723585128784,33.38344717025757,59.051004314422606,295.25502157211304,66.51899743080139,399.11398458480835,77.36372831889561,541.5460982322693,48.69302134513855,730.3953201770782,0.41613933,0.10403483,2,4,4
"30",360.8976,931.545,0.11135728,350.3808,932.1041,0.1291265,364.28775,935.56165,0.092086665,360.78473,944.7072,0.09724279,2.95869,7.4126554,5.395466,1.2835705,17.050383,4.2625957,1.2835705,7.4126554,3.8788723945617676,7.757744789123535,39.76364002227783,198.81820011138916,49.91960287094116,299.517617225647,57.625225748334614,403.3765802383423,48.682432095209755,730.2364814281464,0.42981327,0.10745332,2,4,4
"31",360.8976,931.545,0.116202466,350.26993,932.71844,0.14345029,364.26328,935.56165,0.10010243,360.57483,944.7072,0.1071431,0,4.770315,0.18703268,1.6040035,6.5613513,1.6403378,0,4.770315,2.951466739177704,5.902933478355408,22.059864020347597,110.29932010173798,33.409756322701774,200.45853793621063,43.02256500720978,301.15795505046844,46.24781517187754,693.7172275781631,0.4668983,0.11672457,0,4,4
"32",360.4719,931.781,0.13211589,349.93555,932.1041,0.1646255,364.13617,935.68414,0.1042424,360.3739,944.527,0.118003786,3.7197728,5.344851,1.3489702,2.0626688,12.476263,3.1190658,1.3489702,5.344851,2.379701793193817,4.759403586387634,8.481089282035828,42.40544641017914,18.90306431055069,113.41838586330414,29.082514813968114,203.5776036977768,42.406541514396665,636.09812271595,0.51898754,0.12974688,0,4,4
"33",344.79236,931.3447,0.10714942,346.838,931.0929,0.12580146,353.09476,935.68414,0.09369436,347.10748,944.7072,0.11362956,119.86553,24.900051,84.37576,101.38807,330.52942,82.632355,24.900051,119.86553,42.875710248947144,85.75142049789429,19.029900622367858,95.1495031118393,20.839633524417877,125.03780114650726,28.007248657090322,196.05074059963226,46.66689333120982,700.0033999681473,0.4402748,0.1100687,1,4,4
"34",344.79236,931.31793,0.11912197,345.1838,929.7126,0.14334226,352.73776,935.682,0.10837126,345.74304,943.3535,0.117350586,0.20475648,16.463772,2.7281141,14.687681,34.08432,8.52108,0.20475648,16.463772,45.576717376708984,91.15343475341797,20.03508679866791,100.17543399333954,17.27843052148819,103.67058312892914,19.07984016622816,133.5588811635971,44.80144380728404,672.0216571092606,0.48818606,0.122046515,0,4,4
"35",343.68332,931.31305,0.15320957,343.99277,929.7126,0.1635001,349.97964,935.682,0.12711672,345.08713,941.3223,0.14409292,8.475088,9.101636,21.076859,16.311077,54.96466,13.741165,8.475088,21.076859,11.131122589111328,22.262245178222656,21.93080070018768,109.65400350093842,18.986099859078724,113.91659915447235,16.773106898580277,117.41174829006195,44.637400889396666,669.56101334095,0.5879193,0.14697982,0,4,4
"36",343.68332,930.97034,0.18268037,335.05228,928.34357,0.16559052,349.48068,935.04004,0.13386491,345.022,941.3223,0.13488187,2.6189241,69.11737,6.213297,0.49766552,78.44726,19.611814,0.49766552,69.11737,16.67648983001709,33.35297966003418,25.525096035003664,127.62548017501831,21.544302999973297,129.26581799983978,19.075487664767675,133.52841365337372,45.742299103736876,686.1344865560532,0.6170177,0.15425442,0,4,4
"37",329.8812,930.47845,0.1635564,331.23676,928.34357,0.16684234,335.81857,933.70135,0.15367334,335.5143,941.3223,0.13816962,105.539406,29.157276,104.90247,72.65543,312.25458,78.063644,29.157276,105.539406,48.83772945404053,97.67545890808105,40.514011764526366,202.57005882263184,34.281520764033,205.689124584198,29.618494629859924,207.32946240901947,50.209210419654845,753.1381562948227,0.62224174,0.15556043,0,4,4
"38",328.89355,930.3078,0.19563915,330.09625,927.9525,0.22429448,335.81857,933.70135,0.16933945,330.53973,928.2075,0.1835343,7.659144,9.213525,0,107.187584,124.06026,31.015064,0,107.187584,54.53935432434082,109.07870864868164,30.190553665161133,150.95276832580566,38.930853843688965,233.5851230621338,33.81488411767142,236.70418882369995,42.78140712579091,641.7211068868637,0.77280736,0.19320184,0,4,4
"39",328.10876,930.00793,0.17551892,329.9627,926.8727,0.22263533,335.5226,932.63666,0.18092066,329.44052,938.1671,0.18992823,6.420051,8.314692,8.444648,76.57091,99.7503,24.937574,6.420051,76.57091,27.976319313049316,55.95263862609863,33.4738525390625,167.3692626953125,29.315057118733723,175.89034271240234,36.93181392124721,258.52269744873047,37.51998121738434,562.7997182607651,0.76900315,0.19225079,0,4,4
"40",328.10876,930.00793,0.1510464,329.7442,926.7147,0.19256027,335.5226,932.63666,0.1604438,328.7854,938.1671,0.17689383,0,2.0603826,0,5.006273,7.066655,1.7666638,0,5.006273,13.352119088172913,26.704238176345825,31.078952264785766,155.39476132392883,28.18932108084361,169.13592648506165,25.37957235745021,177.6570065021515,30.92446432908376,463.8669649362564,0.68094426,0.17023607,0,4,4
"41",327.81442,922.8666,0.13916086,329.0727,926.49786,0.18327427,318.429,919.6005,0.16672267,321.27927,938.1671,0.1796001,54.61883,5.392455,164.2769,57.360035,281.64822,70.412056,5.392455,164.2769,36.08935987949371,72.17871975898743,41.23900055885315,206.19500279426575,37.63446954886118,225.80681729316711,34.22114035061428,239.54798245429993,29.60798687140147,444.11980307102203,0.6687579,0.16718948,0,4,4
"42",311.82184,915.8815,0.16489306,328.86377,922.9078,0.19528812,318.12894,919.29645,0.18360259,319.27518,938.2773,0.1824021,133.35999,27.480986,3.2644894,15.337881,179.44334,44.860836,3.2644894,133.35999,57.63644599914551,115.27289199829102,34.59843888282776,172.9921944141388,41.842639803886414,251.05583882331848,38.66680761745998,270.66765332221985,27.864513309796653,417.96769964694977,0.7261859,0.18154648,0,4,4
"43",311.82184,915.67993,0.15713719,312.8641,913.26294,0.20869826,317.6617,919.29645,0.19467865,318.51447,938.2773,0.15448286,1.5401046,142.76225,3.570412,5.813172,153.68594,38.421486,1.5401046,142.76225,41.64116096496582,83.28232192993164,36.07972321510315,180.39861607551575,35.23561338583628,211.4136803150177,41.3539035320282,289.4773247241974,28.433392500877382,426.5008875131607,0.71499693,0.17874923,0,4,4
"44",311.82184,915.67993,0.15658611,312.8641,913.26294,0.2076366,317.56763,918.9975,0.17657495,313.86935,938.2773,0.15526144,0,0,2.3949718,35.4968,37.89177,9.472942,0,35.4968,23.947214126586914,47.89442825317383,32.9867968082428,164.933984041214,31.645259737968445,189.87155842781067,31.55523180961609,220.88662266731262,28.831912048657735,432.478680729866,0.6960591,0.17401478,0,4,4
"45",311.82184,915.0651,0.1622745,312.2784,912.6946,0.19533508,317.45676,918.60834,0.15421565,304.23282,938.06744,0.14958398,4.698205,6.2366695,3.0922005,73.65749,87.68457,21.921143,3.0922005,73.65749,15.697042465209961,31.394084930419922,37.01769256591797,185.08846282958984,31.142521103223164,186.855126619339,30.256100143705094,211.79270100593567,30.00914851029714,450.1372276544571,0.6614092,0.1653523,0,4,4
"46",311.82184,914.74274,0.15269676,311.74234,912.34174,0.20230578,316.22592,918.60834,0.14370789,303.66418,927.94653,0.16312587,2.4636075,4.9042683,9.405739,77.463486,94.2371,23.559275,2.4636075,77.463486,22.740208625793457,45.480417251586914,27.647136306762697,138.23568153381348,34.77462291717529,208.64773750305176,30.059200184685842,210.4144012928009,31.470410966873168,472.05616450309753,0.66183627,0.16545907,0,4,4
